instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
13200898,51566,BANKNIFTY23JUN37000CE,BANKNIFTY,0.0,2023-06-29,37000.0,0.05,25,CE,NFO-OPT,NFO
13201154,51567,BANKNIFTY23JUN37000PE,BANKNIFTY,0.0,2023-06-29,37000.0,0.05,25,PE,NFO-OPT,NFO
13202946,51574,BANKNIFTY23JUN37400CE,BANKNIFTY,0.0,2023-06-29,37400.0,0.05,25,CE,NFO-OPT,NFO
13203202,51575,BANKNIFTY23JUN37400PE,BANKNIFTY,0.0,2023-06-29,37400.0,0.05,25,PE,NFO-OPT,NFO
14423554,56342,BANKNIFTY23JUN37500CE,BANKNIFTY,0.0,2023-06-29,37500.0,0.05,25,CE,NFO-OPT,NFO
14424834,56347,BANKNIFTY23JUN37500PE,BANKNIFTY,0.0,2023-06-29,37500.0,0.05,25,PE,NFO-OPT,NFO
13203458,51576,BANKNIFTY23JUN37600CE,BANKNIFTY,0.0,2023-06-29,37600.0,0.05,25,CE,NFO-OPT,NFO
13203714,51577,BANKNIFTY23JUN37600PE,BANKNIFTY,0.0,2023-06-29,37600.0,0.05,25,PE,NFO-OPT,NFO
13203970,51578,BANKNIFTY23JUN37700CE,BANKNIFTY,0.0,2023-06-29,37700.0,0.05,25,CE,NFO-OPT,NFO
13204226,51579,BANKNIFTY23JUN37700PE,BANKNIFTY,0.0,2023-06-29,37700.0,0.05,25,PE,NFO-OPT,NFO
13204482,51580,BANKNIFTY23JUN37800CE,BANKNIFTY,0.0,2023-06-29,37800.0,0.05,25,CE,NFO-OPT,NFO
13204738,51581,BANKNIFTY23JUN37800PE,BANKNIFTY,0.0,2023-06-29,37800.0,0.05,25,PE,NFO-OPT,NFO
13204994,51582,BANKNIFTY23JUN37900CE,BANKNIFTY,0.0,2023-06-29,37900.0,0.05,25,CE,NFO-OPT,NFO
13205250,51583,BANKNIFTY23JUN37900PE,BANKNIFTY,0.0,2023-06-29,37900.0,0.05,25,PE,NFO-OPT,NFO
13205506,51584,BANKNIFTY23JUN38000CE,BANKNIFTY,0.0,2023-06-29,38000.0,0.05,25,CE,NFO-OPT,NFO
13205762,51585,BANKNIFTY23JUN38000PE,BANKNIFTY,0.0,2023-06-29,38000.0,0.05,25,PE,NFO-OPT,NFO
13210114,51602,BANKNIFTY23JUN38100CE,BANKNIFTY,0.0,2023-06-29,38100.0,0.05,25,CE,NFO-OPT,NFO
13210370,51603,BANKNIFTY23JUN38100PE,BANKNIFTY,0.0,2023-06-29,38100.0,0.05,25,PE,NFO-OPT,NFO
13215234,51622,BANKNIFTY23JUN38200CE,BANKNIFTY,0.0,2023-06-29,38200.0,0.05,25,CE,NFO-OPT,NFO
13218050,51633,BANKNIFTY23JUN38200PE,BANKNIFTY,0.0,2023-06-29,38200.0,0.05,25,PE,NFO-OPT,NFO
13218306,51634,BANKNIFTY23JUN38300CE,BANKNIFTY,0.0,2023-06-29,38300.0,0.05,25,CE,NFO-OPT,NFO
13221634,51647,BANKNIFTY23JUN38300PE,BANKNIFTY,0.0,2023-06-29,38300.0,0.05,25,PE,NFO-OPT,NFO
13222658,51651,BANKNIFTY23JUN38400CE,BANKNIFTY,0.0,2023-06-29,38400.0,0.05,25,CE,NFO-OPT,NFO
13222914,51652,BANKNIFTY23JUN38400PE,BANKNIFTY,0.0,2023-06-29,38400.0,0.05,25,PE,NFO-OPT,NFO
13223170,51653,BANKNIFTY23JUN38500CE,BANKNIFTY,0.0,2023-06-29,38500.0,0.05,25,CE,NFO-OPT,NFO
13223426,51654,BANKNIFTY23JUN38500PE,BANKNIFTY,0.0,2023-06-29,38500.0,0.05,25,PE,NFO-OPT,NFO
13223682,51655,BANKNIFTY23JUN38600CE,BANKNIFTY,0.0,2023-06-29,38600.0,0.05,25,CE,NFO-OPT,NFO
13223938,51656,BANKNIFTY23JUN38600PE,BANKNIFTY,0.0,2023-06-29,38600.0,0.05,25,PE,NFO-OPT,NFO
13228802,51675,BANKNIFTY23JUN38700CE,BANKNIFTY,0.0,2023-06-29,38700.0,0.05,25,CE,NFO-OPT,NFO
13229058,51676,BANKNIFTY23JUN38700PE,BANKNIFTY,0.0,2023-06-29,38700.0,0.05,25,PE,NFO-OPT,NFO
13232386,51689,BANKNIFTY23JUN38800CE,BANKNIFTY,0.0,2023-06-29,38800.0,0.05,25,CE,NFO-OPT,NFO
13232642,51690,BANKNIFTY23JUN38800PE,BANKNIFTY,0.0,2023-06-29,38800.0,0.05,25,PE,NFO-OPT,NFO
13234946,51699,BANKNIFTY23JUN38900CE,BANKNIFTY,0.0,2023-06-29,38900.0,0.05,25,CE,NFO-OPT,NFO
13235202,51700,BANKNIFTY23JUN38900PE,BANKNIFTY,0.0,2023-06-29,38900.0,0.05,25,PE,NFO-OPT,NFO
14425090,56348,BANKNIFTY23JUN39000CE,BANKNIFTY,0.0,2023-06-29,39000.0,0.05,25,CE,NFO-OPT,NFO
14425346,56349,BANKNIFTY23JUN39000PE,BANKNIFTY,0.0,2023-06-29,39000.0,0.05,25,PE,NFO-OPT,NFO
13241602,51725,BANKNIFTY23JUN39100CE,BANKNIFTY,0.0,2023-06-29,39100.0,0.05,25,CE,NFO-OPT,NFO
13242370,51728,BANKNIFTY23JUN39100PE,BANKNIFTY,0.0,2023-06-29,39100.0,0.05,25,PE,NFO-OPT,NFO
13242626,51729,BANKNIFTY23JUN39200CE,BANKNIFTY,0.0,2023-06-29,39200.0,0.05,25,CE,NFO-OPT,NFO
13244674,51737,BANKNIFTY23JUN39200PE,BANKNIFTY,0.0,2023-06-29,39200.0,0.05,25,PE,NFO-OPT,NFO
13246210,51743,BANKNIFTY23JUN39300CE,BANKNIFTY,0.0,2023-06-29,39300.0,0.05,25,CE,NFO-OPT,NFO
13246978,51746,BANKNIFTY23JUN39300PE,BANKNIFTY,0.0,2023-06-29,39300.0,0.05,25,PE,NFO-OPT,NFO
13253378,51771,BANKNIFTY23JUN39400CE,BANKNIFTY,0.0,2023-06-29,39400.0,0.05,25,CE,NFO-OPT,NFO
13253634,51772,BANKNIFTY23JUN39400PE,BANKNIFTY,0.0,2023-06-29,39400.0,0.05,25,PE,NFO-OPT,NFO
13253890,51773,BANKNIFTY23JUN39500CE,BANKNIFTY,0.0,2023-06-29,39500.0,0.05,25,CE,NFO-OPT,NFO
13254146,51774,BANKNIFTY23JUN39500PE,BANKNIFTY,0.0,2023-06-29,39500.0,0.05,25,PE,NFO-OPT,NFO
13254402,51775,BANKNIFTY23JUN39600CE,BANKNIFTY,0.0,2023-06-29,39600.0,0.05,25,CE,NFO-OPT,NFO
13255682,51780,BANKNIFTY23JUN39600PE,BANKNIFTY,0.0,2023-06-29,39600.0,0.05,25,PE,NFO-OPT,NFO
13256962,51785,BANKNIFTY23JUN39700CE,BANKNIFTY,0.0,2023-06-29,39700.0,0.05,25,CE,NFO-OPT,NFO
13257218,51786,BANKNIFTY23JUN39700PE,BANKNIFTY,0.0,2023-06-29,39700.0,0.05,25,PE,NFO-OPT,NFO
13257474,51787,BANKNIFTY23JUN39800CE,BANKNIFTY,0.0,2023-06-29,39800.0,0.05,25,CE,NFO-OPT,NFO
13257986,51789,BANKNIFTY23JUN39800PE,BANKNIFTY,0.0,2023-06-29,39800.0,0.05,25,PE,NFO-OPT,NFO
13263106,51809,BANKNIFTY23JUN39900CE,BANKNIFTY,0.0,2023-06-29,39900.0,0.05,25,CE,NFO-OPT,NFO
13263362,51810,BANKNIFTY23JUN39900PE,BANKNIFTY,0.0,2023-06-29,39900.0,0.05,25,PE,NFO-OPT,NFO
13263874,51812,BANKNIFTY23JUN40000CE,BANKNIFTY,0.0,2023-06-29,40000.0,0.05,25,CE,NFO-OPT,NFO
13267202,51825,BANKNIFTY23JUN40000PE,BANKNIFTY,0.0,2023-06-29,40000.0,0.05,25,PE,NFO-OPT,NFO
13267458,51826,BANKNIFTY23JUN40100CE,BANKNIFTY,0.0,2023-06-29,40100.0,0.05,25,CE,NFO-OPT,NFO
13267714,51827,BANKNIFTY23JUN40100PE,BANKNIFTY,0.0,2023-06-29,40100.0,0.05,25,PE,NFO-OPT,NFO
13268482,51830,BANKNIFTY23JUN40200CE,BANKNIFTY,0.0,2023-06-29,40200.0,0.05,25,CE,NFO-OPT,NFO
13268738,51831,BANKNIFTY23JUN40200PE,BANKNIFTY,0.0,2023-06-29,40200.0,0.05,25,PE,NFO-OPT,NFO
13270786,51839,BANKNIFTY23JUN40300CE,BANKNIFTY,0.0,2023-06-29,40300.0,0.05,25,CE,NFO-OPT,NFO
13271298,51841,BANKNIFTY23JUN40300PE,BANKNIFTY,0.0,2023-06-29,40300.0,0.05,25,PE,NFO-OPT,NFO
13272578,51846,BANKNIFTY23JUN40400CE,BANKNIFTY,0.0,2023-06-29,40400.0,0.05,25,CE,NFO-OPT,NFO
13273346,51849,BANKNIFTY23JUN40400PE,BANKNIFTY,0.0,2023-06-29,40400.0,0.05,25,PE,NFO-OPT,NFO
14425602,56350,BANKNIFTY23JUN40500CE,BANKNIFTY,0.0,2023-06-29,40500.0,0.05,25,CE,NFO-OPT,NFO
14425858,56351,BANKNIFTY23JUN40500PE,BANKNIFTY,0.0,2023-06-29,40500.0,0.05,25,PE,NFO-OPT,NFO
13273858,51851,BANKNIFTY23JUN40600CE,BANKNIFTY,0.0,2023-06-29,40600.0,0.05,25,CE,NFO-OPT,NFO
13274626,51854,BANKNIFTY23JUN40600PE,BANKNIFTY,0.0,2023-06-29,40600.0,0.05,25,PE,NFO-OPT,NFO
13275138,51856,BANKNIFTY23JUN40700CE,BANKNIFTY,0.0,2023-06-29,40700.0,0.05,25,CE,NFO-OPT,NFO
13276674,51862,BANKNIFTY23JUN40700PE,BANKNIFTY,0.0,2023-06-29,40700.0,0.05,25,PE,NFO-OPT,NFO
13277954,51867,BANKNIFTY23JUN40800CE,BANKNIFTY,0.0,2023-06-29,40800.0,0.05,25,CE,NFO-OPT,NFO
13278722,51870,BANKNIFTY23JUN40800PE,BANKNIFTY,0.0,2023-06-29,40800.0,0.05,25,PE,NFO-OPT,NFO
13280002,51875,BANKNIFTY23JUN40900CE,BANKNIFTY,0.0,2023-06-29,40900.0,0.05,25,CE,NFO-OPT,NFO
13280514,51877,BANKNIFTY23JUN40900PE,BANKNIFTY,0.0,2023-06-29,40900.0,0.05,25,PE,NFO-OPT,NFO
13281538,51881,BANKNIFTY23JUN41000CE,BANKNIFTY,0.0,2023-06-29,41000.0,0.05,25,CE,NFO-OPT,NFO
13281794,51882,BANKNIFTY23JUN41000PE,BANKNIFTY,0.0,2023-06-29,41000.0,0.05,25,PE,NFO-OPT,NFO
13282050,51883,BANKNIFTY23JUN41100CE,BANKNIFTY,0.0,2023-06-29,41100.0,0.05,25,CE,NFO-OPT,NFO
13282562,51885,BANKNIFTY23JUN41100PE,BANKNIFTY,0.0,2023-06-29,41100.0,0.05,25,PE,NFO-OPT,NFO
13282818,51886,BANKNIFTY23JUN41200CE,BANKNIFTY,0.0,2023-06-29,41200.0,0.05,25,CE,NFO-OPT,NFO
13283586,51889,BANKNIFTY23JUN41200PE,BANKNIFTY,0.0,2023-06-29,41200.0,0.05,25,PE,NFO-OPT,NFO
13284354,51892,BANKNIFTY23JUN41300CE,BANKNIFTY,0.0,2023-06-29,41300.0,0.05,25,CE,NFO-OPT,NFO
13284610,51893,BANKNIFTY23JUN41300PE,BANKNIFTY,0.0,2023-06-29,41300.0,0.05,25,PE,NFO-OPT,NFO
13285122,51895,BANKNIFTY23JUN41400CE,BANKNIFTY,0.0,2023-06-29,41400.0,0.05,25,CE,NFO-OPT,NFO
13286914,51902,BANKNIFTY23JUN41400PE,BANKNIFTY,0.0,2023-06-29,41400.0,0.05,25,PE,NFO-OPT,NFO
13289986,51914,BANKNIFTY23JUN41500CE,BANKNIFTY,0.0,2023-06-29,41500.0,0.05,25,CE,NFO-OPT,NFO
13290242,51915,BANKNIFTY23JUN41500PE,BANKNIFTY,0.0,2023-06-29,41500.0,0.05,25,PE,NFO-OPT,NFO
13290498,51916,BANKNIFTY23JUN41600CE,BANKNIFTY,0.0,2023-06-29,41600.0,0.05,25,CE,NFO-OPT,NFO
13290754,51917,BANKNIFTY23JUN41600PE,BANKNIFTY,0.0,2023-06-29,41600.0,0.05,25,PE,NFO-OPT,NFO
13291010,51918,BANKNIFTY23JUN41700CE,BANKNIFTY,0.0,2023-06-29,41700.0,0.05,25,CE,NFO-OPT,NFO
13291266,51919,BANKNIFTY23JUN41700PE,BANKNIFTY,0.0,2023-06-29,41700.0,0.05,25,PE,NFO-OPT,NFO
13291522,51920,BANKNIFTY23JUN41800CE,BANKNIFTY,0.0,2023-06-29,41800.0,0.05,25,CE,NFO-OPT,NFO
13292290,51923,BANKNIFTY23JUN41800PE,BANKNIFTY,0.0,2023-06-29,41800.0,0.05,25,PE,NFO-OPT,NFO
13292802,51925,BANKNIFTY23JUN41900CE,BANKNIFTY,0.0,2023-06-29,41900.0,0.05,25,CE,NFO-OPT,NFO
13293570,51928,BANKNIFTY23JUN41900PE,BANKNIFTY,0.0,2023-06-29,41900.0,0.05,25,PE,NFO-OPT,NFO
14426114,56352,BANKNIFTY23JUN42000CE,BANKNIFTY,0.0,2023-06-29,42000.0,0.05,25,CE,NFO-OPT,NFO
14426882,56355,BANKNIFTY23JUN42000PE,BANKNIFTY,0.0,2023-06-29,42000.0,0.05,25,PE,NFO-OPT,NFO
13293826,51929,BANKNIFTY23JUN42100CE,BANKNIFTY,0.0,2023-06-29,42100.0,0.05,25,CE,NFO-OPT,NFO
13294082,51930,BANKNIFTY23JUN42100PE,BANKNIFTY,0.0,2023-06-29,42100.0,0.05,25,PE,NFO-OPT,NFO
13294850,51933,BANKNIFTY23JUN42200CE,BANKNIFTY,0.0,2023-06-29,42200.0,0.05,25,CE,NFO-OPT,NFO
13295106,51934,BANKNIFTY23JUN42200PE,BANKNIFTY,0.0,2023-06-29,42200.0,0.05,25,PE,NFO-OPT,NFO
13295618,51936,BANKNIFTY23JUN42300CE,BANKNIFTY,0.0,2023-06-29,42300.0,0.05,25,CE,NFO-OPT,NFO
13296130,51938,BANKNIFTY23JUN42300PE,BANKNIFTY,0.0,2023-06-29,42300.0,0.05,25,PE,NFO-OPT,NFO
13296386,51939,BANKNIFTY23JUN42400CE,BANKNIFTY,0.0,2023-06-29,42400.0,0.05,25,CE,NFO-OPT,NFO
13296642,51940,BANKNIFTY23JUN42400PE,BANKNIFTY,0.0,2023-06-29,42400.0,0.05,25,PE,NFO-OPT,NFO
13298946,51949,BANKNIFTY23JUN42500CE,BANKNIFTY,0.0,2023-06-29,42500.0,0.05,25,CE,NFO-OPT,NFO
13299202,51950,BANKNIFTY23JUN42500PE,BANKNIFTY,0.0,2023-06-29,42500.0,0.05,25,PE,NFO-OPT,NFO
13300482,51955,BANKNIFTY23JUN42600CE,BANKNIFTY,0.0,2023-06-29,42600.0,0.05,25,CE,NFO-OPT,NFO
13300738,51956,BANKNIFTY23JUN42600PE,BANKNIFTY,0.0,2023-06-29,42600.0,0.05,25,PE,NFO-OPT,NFO
13300994,51957,BANKNIFTY23JUN42700CE,BANKNIFTY,0.0,2023-06-29,42700.0,0.05,25,CE,NFO-OPT,NFO
13301250,51958,BANKNIFTY23JUN42700PE,BANKNIFTY,0.0,2023-06-29,42700.0,0.05,25,PE,NFO-OPT,NFO
13302530,51963,BANKNIFTY23JUN42800CE,BANKNIFTY,0.0,2023-06-29,42800.0,0.05,25,CE,NFO-OPT,NFO
13302786,51964,BANKNIFTY23JUN42800PE,BANKNIFTY,0.0,2023-06-29,42800.0,0.05,25,PE,NFO-OPT,NFO
13303042,51965,BANKNIFTY23JUN42900CE,BANKNIFTY,0.0,2023-06-29,42900.0,0.05,25,CE,NFO-OPT,NFO
13303298,51966,BANKNIFTY23JUN42900PE,BANKNIFTY,0.0,2023-06-29,42900.0,0.05,25,PE,NFO-OPT,NFO
13304066,51969,BANKNIFTY23JUN43000CE,BANKNIFTY,0.0,2023-06-29,43000.0,0.05,25,CE,NFO-OPT,NFO
13304322,51970,BANKNIFTY23JUN43000PE,BANKNIFTY,0.0,2023-06-29,43000.0,0.05,25,PE,NFO-OPT,NFO
13304578,51971,BANKNIFTY23JUN43100CE,BANKNIFTY,0.0,2023-06-29,43100.0,0.05,25,CE,NFO-OPT,NFO
13304834,51972,BANKNIFTY23JUN43100PE,BANKNIFTY,0.0,2023-06-29,43100.0,0.05,25,PE,NFO-OPT,NFO
13306114,51977,BANKNIFTY23JUN43200CE,BANKNIFTY,0.0,2023-06-29,43200.0,0.05,25,CE,NFO-OPT,NFO
13306626,51979,BANKNIFTY23JUN43200PE,BANKNIFTY,0.0,2023-06-29,43200.0,0.05,25,PE,NFO-OPT,NFO
13309186,51989,BANKNIFTY23JUN43300CE,BANKNIFTY,0.0,2023-06-29,43300.0,0.05,25,CE,NFO-OPT,NFO
13309442,51990,BANKNIFTY23JUN43300PE,BANKNIFTY,0.0,2023-06-29,43300.0,0.05,25,PE,NFO-OPT,NFO
13309698,51991,BANKNIFTY23JUN43400CE,BANKNIFTY,0.0,2023-06-29,43400.0,0.05,25,CE,NFO-OPT,NFO
13309954,51992,BANKNIFTY23JUN43400PE,BANKNIFTY,0.0,2023-06-29,43400.0,0.05,25,PE,NFO-OPT,NFO
14427138,56356,BANKNIFTY23JUN43500CE,BANKNIFTY,0.0,2023-06-29,43500.0,0.05,25,CE,NFO-OPT,NFO
14427394,56357,BANKNIFTY23JUN43500PE,BANKNIFTY,0.0,2023-06-29,43500.0,0.05,25,PE,NFO-OPT,NFO
13311746,51999,BANKNIFTY23JUN43600CE,BANKNIFTY,0.0,2023-06-29,43600.0,0.05,25,CE,NFO-OPT,NFO
13314306,52009,BANKNIFTY23JUN43600PE,BANKNIFTY,0.0,2023-06-29,43600.0,0.05,25,PE,NFO-OPT,NFO
13314562,52010,BANKNIFTY23JUN43700CE,BANKNIFTY,0.0,2023-06-29,43700.0,0.05,25,CE,NFO-OPT,NFO
13315842,52015,BANKNIFTY23JUN43700PE,BANKNIFTY,0.0,2023-06-29,43700.0,0.05,25,PE,NFO-OPT,NFO
13316098,52016,BANKNIFTY23JUN43800CE,BANKNIFTY,0.0,2023-06-29,43800.0,0.05,25,CE,NFO-OPT,NFO
13316354,52017,BANKNIFTY23JUN43800PE,BANKNIFTY,0.0,2023-06-29,43800.0,0.05,25,PE,NFO-OPT,NFO
13317378,52021,BANKNIFTY23JUN43900CE,BANKNIFTY,0.0,2023-06-29,43900.0,0.05,25,CE,NFO-OPT,NFO
13318914,52027,BANKNIFTY23JUN43900PE,BANKNIFTY,0.0,2023-06-29,43900.0,0.05,25,PE,NFO-OPT,NFO
13321986,52039,BANKNIFTY23JUN44000CE,BANKNIFTY,0.0,2023-06-29,44000.0,0.05,25,CE,NFO-OPT,NFO
13324034,52047,BANKNIFTY23JUN44000PE,BANKNIFTY,0.0,2023-06-29,44000.0,0.05,25,PE,NFO-OPT,NFO
13324290,52048,BANKNIFTY23JUN44100CE,BANKNIFTY,0.0,2023-06-29,44100.0,0.05,25,CE,NFO-OPT,NFO
13324546,52049,BANKNIFTY23JUN44100PE,BANKNIFTY,0.0,2023-06-29,44100.0,0.05,25,PE,NFO-OPT,NFO
13324802,52050,BANKNIFTY23JUN44200CE,BANKNIFTY,0.0,2023-06-29,44200.0,0.05,25,CE,NFO-OPT,NFO
13325314,52052,BANKNIFTY23JUN44200PE,BANKNIFTY,0.0,2023-06-29,44200.0,0.05,25,PE,NFO-OPT,NFO
13325570,52053,BANKNIFTY23JUN44300CE,BANKNIFTY,0.0,2023-06-29,44300.0,0.05,25,CE,NFO-OPT,NFO
13325826,52054,BANKNIFTY23JUN44300PE,BANKNIFTY,0.0,2023-06-29,44300.0,0.05,25,PE,NFO-OPT,NFO
13326338,52056,BANKNIFTY23JUN44400CE,BANKNIFTY,0.0,2023-06-29,44400.0,0.05,25,CE,NFO-OPT,NFO
13326594,52057,BANKNIFTY23JUN44400PE,BANKNIFTY,0.0,2023-06-29,44400.0,0.05,25,PE,NFO-OPT,NFO
13326850,52058,BANKNIFTY23JUN44500CE,BANKNIFTY,0.0,2023-06-29,44500.0,0.05,25,CE,NFO-OPT,NFO
13327106,52059,BANKNIFTY23JUN44500PE,BANKNIFTY,0.0,2023-06-29,44500.0,0.05,25,PE,NFO-OPT,NFO
13327362,52060,BANKNIFTY23JUN44600CE,BANKNIFTY,0.0,2023-06-29,44600.0,0.05,25,CE,NFO-OPT,NFO
13327618,52061,BANKNIFTY23JUN44600PE,BANKNIFTY,0.0,2023-06-29,44600.0,0.05,25,PE,NFO-OPT,NFO
13328642,52065,BANKNIFTY23JUN44700CE,BANKNIFTY,0.0,2023-06-29,44700.0,0.05,25,CE,NFO-OPT,NFO
13328898,52066,BANKNIFTY23JUN44700PE,BANKNIFTY,0.0,2023-06-29,44700.0,0.05,25,PE,NFO-OPT,NFO
13329154,52067,BANKNIFTY23JUN44800CE,BANKNIFTY,0.0,2023-06-29,44800.0,0.05,25,CE,NFO-OPT,NFO
13329410,52068,BANKNIFTY23JUN44800PE,BANKNIFTY,0.0,2023-06-29,44800.0,0.05,25,PE,NFO-OPT,NFO
13329922,52070,BANKNIFTY23JUN44900CE,BANKNIFTY,0.0,2023-06-29,44900.0,0.05,25,CE,NFO-OPT,NFO
13330178,52071,BANKNIFTY23JUN44900PE,BANKNIFTY,0.0,2023-06-29,44900.0,0.05,25,PE,NFO-OPT,NFO
14427650,56358,BANKNIFTY23JUN45000CE,BANKNIFTY,0.0,2023-06-29,45000.0,0.05,25,CE,NFO-OPT,NFO
14427906,56359,BANKNIFTY23JUN45000PE,BANKNIFTY,0.0,2023-06-29,45000.0,0.05,25,PE,NFO-OPT,NFO
8981250,35083,BANKNIFTY23JUN45100CE,BANKNIFTY,0.0,2023-06-29,45100.0,0.05,25,CE,NFO-OPT,NFO
8981506,35084,BANKNIFTY23JUN45100PE,BANKNIFTY,0.0,2023-06-29,45100.0,0.05,25,PE,NFO-OPT,NFO
8982274,35087,BANKNIFTY23JUN45200CE,BANKNIFTY,0.0,2023-06-29,45200.0,0.05,25,CE,NFO-OPT,NFO
8982530,35088,BANKNIFTY23JUN45200PE,BANKNIFTY,0.0,2023-06-29,45200.0,0.05,25,PE,NFO-OPT,NFO
8988162,35110,BANKNIFTY23JUN45300CE,BANKNIFTY,0.0,2023-06-29,45300.0,0.05,25,CE,NFO-OPT,NFO
8988418,35111,BANKNIFTY23JUN45300PE,BANKNIFTY,0.0,2023-06-29,45300.0,0.05,25,PE,NFO-OPT,NFO
8988674,35112,BANKNIFTY23JUN45400CE,BANKNIFTY,0.0,2023-06-29,45400.0,0.05,25,CE,NFO-OPT,NFO
8989442,35115,BANKNIFTY23JUN45400PE,BANKNIFTY,0.0,2023-06-29,45400.0,0.05,25,PE,NFO-OPT,NFO
13330434,52072,BANKNIFTY23JUN45500CE,BANKNIFTY,0.0,2023-06-29,45500.0,0.05,25,CE,NFO-OPT,NFO
13330690,52073,BANKNIFTY23JUN45500PE,BANKNIFTY,0.0,2023-06-29,45500.0,0.05,25,PE,NFO-OPT,NFO
8991490,35123,BANKNIFTY23JUN45600CE,BANKNIFTY,0.0,2023-06-29,45600.0,0.05,25,CE,NFO-OPT,NFO
8992258,35126,BANKNIFTY23JUN45600PE,BANKNIFTY,0.0,2023-06-29,45600.0,0.05,25,PE,NFO-OPT,NFO
9408258,36751,BANKNIFTY23JUN45700CE,BANKNIFTY,0.0,2023-06-29,45700.0,0.05,25,CE,NFO-OPT,NFO
9408514,36752,BANKNIFTY23JUN45700PE,BANKNIFTY,0.0,2023-06-29,45700.0,0.05,25,PE,NFO-OPT,NFO
9408770,36753,BANKNIFTY23JUN45800CE,BANKNIFTY,0.0,2023-06-29,45800.0,0.05,25,CE,NFO-OPT,NFO
9409026,36754,BANKNIFTY23JUN45800PE,BANKNIFTY,0.0,2023-06-29,45800.0,0.05,25,PE,NFO-OPT,NFO
9502466,37119,BANKNIFTY23JUN45900CE,BANKNIFTY,0.0,2023-06-29,45900.0,0.05,25,CE,NFO-OPT,NFO
9502978,37121,BANKNIFTY23JUN45900PE,BANKNIFTY,0.0,2023-06-29,45900.0,0.05,25,PE,NFO-OPT,NFO
13330946,52074,BANKNIFTY23JUN46000CE,BANKNIFTY,0.0,2023-06-29,46000.0,0.05,25,CE,NFO-OPT,NFO
13331202,52075,BANKNIFTY23JUN46000PE,BANKNIFTY,0.0,2023-06-29,46000.0,0.05,25,PE,NFO-OPT,NFO
10943746,42749,BANKNIFTY23JUN46100CE,BANKNIFTY,0.0,2023-06-29,46100.0,0.05,25,CE,NFO-OPT,NFO
10946306,42759,BANKNIFTY23JUN46100PE,BANKNIFTY,0.0,2023-06-29,46100.0,0.05,25,PE,NFO-OPT,NFO
10953474,42787,BANKNIFTY23JUN46200CE,BANKNIFTY,0.0,2023-06-29,46200.0,0.05,25,CE,NFO-OPT,NFO
10957826,42804,BANKNIFTY23JUN46200PE,BANKNIFTY,0.0,2023-06-29,46200.0,0.05,25,PE,NFO-OPT,NFO
