instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
13673474,53412,NIFTY23JUL16550PE,NIFTY,0.0,2023-07-27,16550.0,0.05,50,PE,NFO-OPT,NFO
13673730,53413,NIFTY23JUL16600CE,NIFTY,0.0,2023-07-27,16600.0,0.05,50,CE,NFO-OPT,NFO
13673986,53414,NIFTY23JUL16600PE,NIFTY,0.0,2023-07-27,16600.0,0.05,50,PE,NFO-OPT,NFO
13674242,53415,NIFTY23JUL16650CE,NIFTY,0.0,2023-07-27,16650.0,0.05,50,CE,NFO-OPT,NFO
13674498,53416,NIFTY23JUL16650PE,NIFTY,0.0,2023-07-27,16650.0,0.05,50,PE,NFO-OPT,NFO
13674754,53417,NIFTY23JUL16700CE,NIFTY,0.0,2023-07-27,16700.0,0.05,50,CE,NFO-OPT,NFO
13675010,53418,NIFTY23JUL16700PE,NIFTY,0.0,2023-07-27,16700.0,0.05,50,PE,NFO-OPT,NFO
13675266,53419,NIFTY23JUL16750CE,NIFTY,0.0,2023-07-27,16750.0,0.05,50,CE,NFO-OPT,NFO
13675522,53420,NIFTY23JUL16750PE,NIFTY,0.0,2023-07-27,16750.0,0.05,50,PE,NFO-OPT,NFO
13675778,53421,NIFTY23JUL16800CE,NIFTY,0.0,2023-07-27,16800.0,0.05,50,CE,NFO-OPT,NFO
13676034,53422,NIFTY23JUL16800PE,NIFTY,0.0,2023-07-27,16800.0,0.05,50,PE,NFO-OPT,NFO
13676290,53423,NIFTY23JUL16850CE,NIFTY,0.0,2023-07-27,16850.0,0.05,50,CE,NFO-OPT,NFO
13676546,53424,NIFTY23JUL16850PE,NIFTY,0.0,2023-07-27,16850.0,0.05,50,PE,NFO-OPT,NFO
13676802,53425,NIFTY23JUL16900CE,NIFTY,0.0,2023-07-27,16900.0,0.05,50,CE,NFO-OPT,NFO
13677314,53427,NIFTY23JUL16900PE,NIFTY,0.0,2023-07-27,16900.0,0.05,50,PE,NFO-OPT,NFO
13677570,53428,NIFTY23JUL16950CE,NIFTY,0.0,2023-07-27,16950.0,0.05,50,CE,NFO-OPT,NFO
13679618,53436,NIFTY23JUL16950PE,NIFTY,0.0,2023-07-27,16950.0,0.05,50,PE,NFO-OPT,NFO
13679874,53437,NIFTY23JUL17000CE,NIFTY,0.0,2023-07-27,17000.0,0.05,50,CE,NFO-OPT,NFO
13680130,53438,NIFTY23JUL17000PE,NIFTY,0.0,2023-07-27,17000.0,0.05,50,PE,NFO-OPT,NFO
13680386,53439,NIFTY23JUL17050CE,NIFTY,0.0,2023-07-27,17050.0,0.05,50,CE,NFO-OPT,NFO
13680642,53440,NIFTY23JUL17050PE,NIFTY,0.0,2023-07-27,17050.0,0.05,50,PE,NFO-OPT,NFO
13680898,53441,NIFTY23JUL17100CE,NIFTY,0.0,2023-07-27,17100.0,0.05,50,CE,NFO-OPT,NFO
13681154,53442,NIFTY23JUL17100PE,NIFTY,0.0,2023-07-27,17100.0,0.05,50,PE,NFO-OPT,NFO
13681410,53443,NIFTY23JUL17150CE,NIFTY,0.0,2023-07-27,17150.0,0.05,50,CE,NFO-OPT,NFO
13681666,53444,NIFTY23JUL17150PE,NIFTY,0.0,2023-07-27,17150.0,0.05,50,PE,NFO-OPT,NFO
13681922,53445,NIFTY23JUL17200CE,NIFTY,0.0,2023-07-27,17200.0,0.05,50,CE,NFO-OPT,NFO
13682178,53446,NIFTY23JUL17200PE,NIFTY,0.0,2023-07-27,17200.0,0.05,50,PE,NFO-OPT,NFO
13682434,53447,NIFTY23JUL17250CE,NIFTY,0.0,2023-07-27,17250.0,0.05,50,CE,NFO-OPT,NFO
13682690,53448,NIFTY23JUL17250PE,NIFTY,0.0,2023-07-27,17250.0,0.05,50,PE,NFO-OPT,NFO
13682946,53449,NIFTY23JUL17300CE,NIFTY,0.0,2023-07-27,17300.0,0.05,50,CE,NFO-OPT,NFO
13683202,53450,NIFTY23JUL17300PE,NIFTY,0.0,2023-07-27,17300.0,0.05,50,PE,NFO-OPT,NFO
13683458,53451,NIFTY23JUL17350CE,NIFTY,0.0,2023-07-27,17350.0,0.05,50,CE,NFO-OPT,NFO
13683714,53452,NIFTY23JUL17350PE,NIFTY,0.0,2023-07-27,17350.0,0.05,50,PE,NFO-OPT,NFO
13683970,53453,NIFTY23JUL17400CE,NIFTY,0.0,2023-07-27,17400.0,0.05,50,CE,NFO-OPT,NFO
13684226,53454,NIFTY23JUL17400PE,NIFTY,0.0,2023-07-27,17400.0,0.05,50,PE,NFO-OPT,NFO
13684482,53455,NIFTY23JUL17450CE,NIFTY,0.0,2023-07-27,17450.0,0.05,50,CE,NFO-OPT,NFO
13684738,53456,NIFTY23JUL17450PE,NIFTY,0.0,2023-07-27,17450.0,0.05,50,PE,NFO-OPT,NFO
13684994,53457,NIFTY23JUL17500CE,NIFTY,0.0,2023-07-27,17500.0,0.05,50,CE,NFO-OPT,NFO
13685250,53458,NIFTY23JUL17500PE,NIFTY,0.0,2023-07-27,17500.0,0.05,50,PE,NFO-OPT,NFO
13685506,53459,NIFTY23JUL17550CE,NIFTY,0.0,2023-07-27,17550.0,0.05,50,CE,NFO-OPT,NFO
13685762,53460,NIFTY23JUL17550PE,NIFTY,0.0,2023-07-27,17550.0,0.05,50,PE,NFO-OPT,NFO
13686018,53461,NIFTY23JUL17600CE,NIFTY,0.0,2023-07-27,17600.0,0.05,50,CE,NFO-OPT,NFO
13686274,53462,NIFTY23JUL17600PE,NIFTY,0.0,2023-07-27,17600.0,0.05,50,PE,NFO-OPT,NFO
13686530,53463,NIFTY23JUL17650CE,NIFTY,0.0,2023-07-27,17650.0,0.05,50,CE,NFO-OPT,NFO
13688322,53470,NIFTY23JUL17650PE,NIFTY,0.0,2023-07-27,17650.0,0.05,50,PE,NFO-OPT,NFO
13688578,53471,NIFTY23JUL17700CE,NIFTY,0.0,2023-07-27,17700.0,0.05,50,CE,NFO-OPT,NFO
13688834,53472,NIFTY23JUL17700PE,NIFTY,0.0,2023-07-27,17700.0,0.05,50,PE,NFO-OPT,NFO
13689090,53473,NIFTY23JUL17750CE,NIFTY,0.0,2023-07-27,17750.0,0.05,50,CE,NFO-OPT,NFO
13689346,53474,NIFTY23JUL17750PE,NIFTY,0.0,2023-07-27,17750.0,0.05,50,PE,NFO-OPT,NFO
13689602,53475,NIFTY23JUL17800CE,NIFTY,0.0,2023-07-27,17800.0,0.05,50,CE,NFO-OPT,NFO
13689858,53476,NIFTY23JUL17800PE,NIFTY,0.0,2023-07-27,17800.0,0.05,50,PE,NFO-OPT,NFO
13690114,53477,NIFTY23JUL17850CE,NIFTY,0.0,2023-07-27,17850.0,0.05,50,CE,NFO-OPT,NFO
13690882,53480,NIFTY23JUL17850PE,NIFTY,0.0,2023-07-27,17850.0,0.05,50,PE,NFO-OPT,NFO
13691138,53481,NIFTY23JUL17900CE,NIFTY,0.0,2023-07-27,17900.0,0.05,50,CE,NFO-OPT,NFO
13691394,53482,NIFTY23JUL17900PE,NIFTY,0.0,2023-07-27,17900.0,0.05,50,PE,NFO-OPT,NFO
13691650,53483,NIFTY23JUL17950CE,NIFTY,0.0,2023-07-27,17950.0,0.05,50,CE,NFO-OPT,NFO
13692418,53486,NIFTY23JUL17950PE,NIFTY,0.0,2023-07-27,17950.0,0.05,50,PE,NFO-OPT,NFO
13693186,53489,NIFTY23JUL18000CE,NIFTY,0.0,2023-07-27,18000.0,0.05,50,CE,NFO-OPT,NFO
13693442,53490,NIFTY23JUL18000PE,NIFTY,0.0,2023-07-27,18000.0,0.05,50,PE,NFO-OPT,NFO
13693698,53491,NIFTY23JUL18050CE,NIFTY,0.0,2023-07-27,18050.0,0.05,50,CE,NFO-OPT,NFO
13693954,53492,NIFTY23JUL18050PE,NIFTY,0.0,2023-07-27,18050.0,0.05,50,PE,NFO-OPT,NFO
13694210,53493,NIFTY23JUL18100CE,NIFTY,0.0,2023-07-27,18100.0,0.05,50,CE,NFO-OPT,NFO
13694466,53494,NIFTY23JUL18100PE,NIFTY,0.0,2023-07-27,18100.0,0.05,50,PE,NFO-OPT,NFO
13694722,53495,NIFTY23JUL18150CE,NIFTY,0.0,2023-07-27,18150.0,0.05,50,CE,NFO-OPT,NFO
13694978,53496,NIFTY23JUL18150PE,NIFTY,0.0,2023-07-27,18150.0,0.05,50,PE,NFO-OPT,NFO
13695234,53497,NIFTY23JUL18200CE,NIFTY,0.0,2023-07-27,18200.0,0.05,50,CE,NFO-OPT,NFO
13695490,53498,NIFTY23JUL18200PE,NIFTY,0.0,2023-07-27,18200.0,0.05,50,PE,NFO-OPT,NFO
13695746,53499,NIFTY23JUL18250CE,NIFTY,0.0,2023-07-27,18250.0,0.05,50,CE,NFO-OPT,NFO
13697794,53507,NIFTY23JUL18250PE,NIFTY,0.0,2023-07-27,18250.0,0.05,50,PE,NFO-OPT,NFO
13698818,53511,NIFTY23JUL18300CE,NIFTY,0.0,2023-07-27,18300.0,0.05,50,CE,NFO-OPT,NFO
13699330,53513,NIFTY23JUL18300PE,NIFTY,0.0,2023-07-27,18300.0,0.05,50,PE,NFO-OPT,NFO
13699586,53514,NIFTY23JUL18350CE,NIFTY,0.0,2023-07-27,18350.0,0.05,50,CE,NFO-OPT,NFO
13699842,53515,NIFTY23JUL18350PE,NIFTY,0.0,2023-07-27,18350.0,0.05,50,PE,NFO-OPT,NFO
13700098,53516,NIFTY23JUL18400CE,NIFTY,0.0,2023-07-27,18400.0,0.05,50,CE,NFO-OPT,NFO
13700354,53517,NIFTY23JUL18400PE,NIFTY,0.0,2023-07-27,18400.0,0.05,50,PE,NFO-OPT,NFO
13700610,53518,NIFTY23JUL18450CE,NIFTY,0.0,2023-07-27,18450.0,0.05,50,CE,NFO-OPT,NFO
13700866,53519,NIFTY23JUL18450PE,NIFTY,0.0,2023-07-27,18450.0,0.05,50,PE,NFO-OPT,NFO
13701122,53520,NIFTY23JUL18500CE,NIFTY,0.0,2023-07-27,18500.0,0.05,50,CE,NFO-OPT,NFO
13701378,53521,NIFTY23JUL18500PE,NIFTY,0.0,2023-07-27,18500.0,0.05,50,PE,NFO-OPT,NFO
13701634,53522,NIFTY23JUL18550CE,NIFTY,0.0,2023-07-27,18550.0,0.05,50,CE,NFO-OPT,NFO
13701890,53523,NIFTY23JUL18550PE,NIFTY,0.0,2023-07-27,18550.0,0.05,50,PE,NFO-OPT,NFO
13702146,53524,NIFTY23JUL18600CE,NIFTY,0.0,2023-07-27,18600.0,0.05,50,CE,NFO-OPT,NFO
13702402,53525,NIFTY23JUL18600PE,NIFTY,0.0,2023-07-27,18600.0,0.05,50,PE,NFO-OPT,NFO
13702658,53526,NIFTY23JUL18650CE,NIFTY,0.0,2023-07-27,18650.0,0.05,50,CE,NFO-OPT,NFO
13702914,53527,NIFTY23JUL18650PE,NIFTY,0.0,2023-07-27,18650.0,0.05,50,PE,NFO-OPT,NFO
13703170,53528,NIFTY23JUL18700CE,NIFTY,0.0,2023-07-27,18700.0,0.05,50,CE,NFO-OPT,NFO
13703938,53531,NIFTY23JUL18700PE,NIFTY,0.0,2023-07-27,18700.0,0.05,50,PE,NFO-OPT,NFO
13704194,53532,NIFTY23JUL18750CE,NIFTY,0.0,2023-07-27,18750.0,0.05,50,CE,NFO-OPT,NFO
13704450,53533,NIFTY23JUL18750PE,NIFTY,0.0,2023-07-27,18750.0,0.05,50,PE,NFO-OPT,NFO
13704962,53535,NIFTY23JUL18800CE,NIFTY,0.0,2023-07-27,18800.0,0.05,50,CE,NFO-OPT,NFO
13705218,53536,NIFTY23JUL18800PE,NIFTY,0.0,2023-07-27,18800.0,0.05,50,PE,NFO-OPT,NFO
13705730,53538,NIFTY23JUL18850CE,NIFTY,0.0,2023-07-27,18850.0,0.05,50,CE,NFO-OPT,NFO
13705986,53539,NIFTY23JUL18850PE,NIFTY,0.0,2023-07-27,18850.0,0.05,50,PE,NFO-OPT,NFO
13706242,53540,NIFTY23JUL18900CE,NIFTY,0.0,2023-07-27,18900.0,0.05,50,CE,NFO-OPT,NFO
13706498,53541,NIFTY23JUL18900PE,NIFTY,0.0,2023-07-27,18900.0,0.05,50,PE,NFO-OPT,NFO
13706754,53542,NIFTY23JUL18950CE,NIFTY,0.0,2023-07-27,18950.0,0.05,50,CE,NFO-OPT,NFO
13707010,53543,NIFTY23JUL18950PE,NIFTY,0.0,2023-07-27,18950.0,0.05,50,PE,NFO-OPT,NFO
13708290,53548,NIFTY23JUL19000CE,NIFTY,0.0,2023-07-27,19000.0,0.05,50,CE,NFO-OPT,NFO
13708546,53549,NIFTY23JUL19000PE,NIFTY,0.0,2023-07-27,19000.0,0.05,50,PE,NFO-OPT,NFO
13708802,53550,NIFTY23JUL19050CE,NIFTY,0.0,2023-07-27,19050.0,0.05,50,CE,NFO-OPT,NFO
13709058,53551,NIFTY23JUL19050PE,NIFTY,0.0,2023-07-27,19050.0,0.05,50,PE,NFO-OPT,NFO
13709314,53552,NIFTY23JUL19100CE,NIFTY,0.0,2023-07-27,19100.0,0.05,50,CE,NFO-OPT,NFO
13709570,53553,NIFTY23JUL19100PE,NIFTY,0.0,2023-07-27,19100.0,0.05,50,PE,NFO-OPT,NFO
13710338,53556,NIFTY23JUL19150CE,NIFTY,0.0,2023-07-27,19150.0,0.05,50,CE,NFO-OPT,NFO
13710594,53557,NIFTY23JUL19150PE,NIFTY,0.0,2023-07-27,19150.0,0.05,50,PE,NFO-OPT,NFO
13710850,53558,NIFTY23JUL19200CE,NIFTY,0.0,2023-07-27,19200.0,0.05,50,CE,NFO-OPT,NFO
13712130,53563,NIFTY23JUL19200PE,NIFTY,0.0,2023-07-27,19200.0,0.05,50,PE,NFO-OPT,NFO
13712386,53564,NIFTY23JUL19250CE,NIFTY,0.0,2023-07-27,19250.0,0.05,50,CE,NFO-OPT,NFO
13712642,53565,NIFTY23JUL19250PE,NIFTY,0.0,2023-07-27,19250.0,0.05,50,PE,NFO-OPT,NFO
13712898,53566,NIFTY23JUL19300CE,NIFTY,0.0,2023-07-27,19300.0,0.05,50,CE,NFO-OPT,NFO
13731330,53638,NIFTY23JUL19300PE,NIFTY,0.0,2023-07-27,19300.0,0.05,50,PE,NFO-OPT,NFO
13731586,53639,NIFTY23JUL19350CE,NIFTY,0.0,2023-07-27,19350.0,0.05,50,CE,NFO-OPT,NFO
13732098,53641,NIFTY23JUL19350PE,NIFTY,0.0,2023-07-27,19350.0,0.05,50,PE,NFO-OPT,NFO
13732354,53642,NIFTY23JUL19400CE,NIFTY,0.0,2023-07-27,19400.0,0.05,50,CE,NFO-OPT,NFO
13732866,53644,NIFTY23JUL19400PE,NIFTY,0.0,2023-07-27,19400.0,0.05,50,PE,NFO-OPT,NFO
13733122,53645,NIFTY23JUL19450CE,NIFTY,0.0,2023-07-27,19450.0,0.05,50,CE,NFO-OPT,NFO
13733634,53647,NIFTY23JUL19450PE,NIFTY,0.0,2023-07-27,19450.0,0.05,50,PE,NFO-OPT,NFO
13734146,53649,NIFTY23JUL19500CE,NIFTY,0.0,2023-07-27,19500.0,0.05,50,CE,NFO-OPT,NFO
13734402,53650,NIFTY23JUL19500PE,NIFTY,0.0,2023-07-27,19500.0,0.05,50,PE,NFO-OPT,NFO
13734658,53651,NIFTY23JUL19550CE,NIFTY,0.0,2023-07-27,19550.0,0.05,50,CE,NFO-OPT,NFO
13734914,53652,NIFTY23JUL19550PE,NIFTY,0.0,2023-07-27,19550.0,0.05,50,PE,NFO-OPT,NFO
13735426,53654,NIFTY23JUL19600CE,NIFTY,0.0,2023-07-27,19600.0,0.05,50,CE,NFO-OPT,NFO
13735682,53655,NIFTY23JUL19600PE,NIFTY,0.0,2023-07-27,19600.0,0.05,50,PE,NFO-OPT,NFO
13736194,53657,NIFTY23JUL19650CE,NIFTY,0.0,2023-07-27,19650.0,0.05,50,CE,NFO-OPT,NFO
13737218,53661,NIFTY23JUL19650PE,NIFTY,0.0,2023-07-27,19650.0,0.05,50,PE,NFO-OPT,NFO
13737474,53662,NIFTY23JUL19700CE,NIFTY,0.0,2023-07-27,19700.0,0.05,50,CE,NFO-OPT,NFO
13738498,53666,NIFTY23JUL19700PE,NIFTY,0.0,2023-07-27,19700.0,0.05,50,PE,NFO-OPT,NFO
13738754,53667,NIFTY23JUL19750CE,NIFTY,0.0,2023-07-27,19750.0,0.05,50,CE,NFO-OPT,NFO
13739010,53668,NIFTY23JUL19750PE,NIFTY,0.0,2023-07-27,19750.0,0.05,50,PE,NFO-OPT,NFO
13739266,53669,NIFTY23JUL19800CE,NIFTY,0.0,2023-07-27,19800.0,0.05,50,CE,NFO-OPT,NFO
13742082,53680,NIFTY23JUL19800PE,NIFTY,0.0,2023-07-27,19800.0,0.05,50,PE,NFO-OPT,NFO
13742338,53681,NIFTY23JUL19850CE,NIFTY,0.0,2023-07-27,19850.0,0.05,50,CE,NFO-OPT,NFO
13742594,53682,NIFTY23JUL19850PE,NIFTY,0.0,2023-07-27,19850.0,0.05,50,PE,NFO-OPT,NFO
13742850,53683,NIFTY23JUL19900CE,NIFTY,0.0,2023-07-27,19900.0,0.05,50,CE,NFO-OPT,NFO
13743106,53684,NIFTY23JUL19900PE,NIFTY,0.0,2023-07-27,19900.0,0.05,50,PE,NFO-OPT,NFO
13743362,53685,NIFTY23JUL19950CE,NIFTY,0.0,2023-07-27,19950.0,0.05,50,CE,NFO-OPT,NFO
13743618,53686,NIFTY23JUL19950PE,NIFTY,0.0,2023-07-27,19950.0,0.05,50,PE,NFO-OPT,NFO
13743874,53687,NIFTY23JUL20000CE,NIFTY,0.0,2023-07-27,20000.0,0.05,50,CE,NFO-OPT,NFO
13744386,53689,NIFTY23JUL20000PE,NIFTY,0.0,2023-07-27,20000.0,0.05,50,PE,NFO-OPT,NFO
13744642,53690,NIFTY23JUL20050CE,NIFTY,0.0,2023-07-27,20050.0,0.05,50,CE,NFO-OPT,NFO
13744898,53691,NIFTY23JUL20050PE,NIFTY,0.0,2023-07-27,20050.0,0.05,50,PE,NFO-OPT,NFO
13745410,53693,NIFTY23JUL20100CE,NIFTY,0.0,2023-07-27,20100.0,0.05,50,CE,NFO-OPT,NFO
13746690,53698,NIFTY23JUL20100PE,NIFTY,0.0,2023-07-27,20100.0,0.05,50,PE,NFO-OPT,NFO
13746946,53699,NIFTY23JUL20150CE,NIFTY,0.0,2023-07-27,20150.0,0.05,50,CE,NFO-OPT,NFO
13747202,53700,NIFTY23JUL20150PE,NIFTY,0.0,2023-07-27,20150.0,0.05,50,PE,NFO-OPT,NFO
13747458,53701,NIFTY23JUL20200CE,NIFTY,0.0,2023-07-27,20200.0,0.05,50,CE,NFO-OPT,NFO
13748226,53704,NIFTY23JUL20200PE,NIFTY,0.0,2023-07-27,20200.0,0.05,50,PE,NFO-OPT,NFO
13748482,53705,NIFTY23JUL20250CE,NIFTY,0.0,2023-07-27,20250.0,0.05,50,CE,NFO-OPT,NFO
13748738,53706,NIFTY23JUL20250PE,NIFTY,0.0,2023-07-27,20250.0,0.05,50,PE,NFO-OPT,NFO
13748994,53707,NIFTY23JUL20300CE,NIFTY,0.0,2023-07-27,20300.0,0.05,50,CE,NFO-OPT,NFO
13749250,53708,NIFTY23JUL20300PE,NIFTY,0.0,2023-07-27,20300.0,0.05,50,PE,NFO-OPT,NFO
13749506,53709,NIFTY23JUL20350CE,NIFTY,0.0,2023-07-27,20350.0,0.05,50,CE,NFO-OPT,NFO
13749762,53710,NIFTY23JUL20350PE,NIFTY,0.0,2023-07-27,20350.0,0.05,50,PE,NFO-OPT,NFO
13750018,53711,NIFTY23JUL20400CE,NIFTY,0.0,2023-07-27,20400.0,0.05,50,CE,NFO-OPT,NFO
13750274,53712,NIFTY23JUL20400PE,NIFTY,0.0,2023-07-27,20400.0,0.05,50,PE,NFO-OPT,NFO
13750530,53713,NIFTY23JUL20450CE,NIFTY,0.0,2023-07-27,20450.0,0.05,50,CE,NFO-OPT,NFO
13750786,53714,NIFTY23JUL20450PE,NIFTY,0.0,2023-07-27,20450.0,0.05,50,PE,NFO-OPT,NFO
13751042,53715,NIFTY23JUL20500CE,NIFTY,0.0,2023-07-27,20500.0,0.05,50,CE,NFO-OPT,NFO
13751298,53716,NIFTY23JUL20500PE,NIFTY,0.0,2023-07-27,20500.0,0.05,50,PE,NFO-OPT,NFO
13751554,53717,NIFTY23JUL20550CE,NIFTY,0.0,2023-07-27,20550.0,0.05,50,CE,NFO-OPT,NFO
13751810,53718,NIFTY23JUL20550PE,NIFTY,0.0,2023-07-27,20550.0,0.05,50,PE,NFO-OPT,NFO
13752066,53719,NIFTY23JUL20600CE,NIFTY,0.0,2023-07-27,20600.0,0.05,50,CE,NFO-OPT,NFO
13752322,53720,NIFTY23JUL20600PE,NIFTY,0.0,2023-07-27,20600.0,0.05,50,PE,NFO-OPT,NFO
13752578,53721,NIFTY23JUL20650CE,NIFTY,0.0,2023-07-27,20650.0,0.05,50,CE,NFO-OPT,NFO
13752834,53722,NIFTY23JUL20650PE,NIFTY,0.0,2023-07-27,20650.0,0.05,50,PE,NFO-OPT,NFO
13753090,53723,NIFTY23JUL20700CE,NIFTY,0.0,2023-07-27,20700.0,0.05,50,CE,NFO-OPT,NFO
13753346,53724,NIFTY23JUL20700PE,NIFTY,0.0,2023-07-27,20700.0,0.05,50,PE,NFO-OPT,NFO
13753602,53725,NIFTY23JUL20750CE,NIFTY,0.0,2023-07-27,20750.0,0.05,50,CE,NFO-OPT,NFO
13753858,53726,NIFTY23JUL20750PE,NIFTY,0.0,2023-07-27,20750.0,0.05,50,PE,NFO-OPT,NFO
13754114,53727,NIFTY23JUL20800CE,NIFTY,0.0,2023-07-27,20800.0,0.05,50,CE,NFO-OPT,NFO
13754370,53728,NIFTY23JUL20800PE,NIFTY,0.0,2023-07-27,20800.0,0.05,50,PE,NFO-OPT,NFO
13754626,53729,NIFTY23JUL20850CE,NIFTY,0.0,2023-07-27,20850.0,0.05,50,CE,NFO-OPT,NFO
13754882,53730,NIFTY23JUL20850PE,NIFTY,0.0,2023-07-27,20850.0,0.05,50,PE,NFO-OPT,NFO
13755138,53731,NIFTY23JUL20900CE,NIFTY,0.0,2023-07-27,20900.0,0.05,50,CE,NFO-OPT,NFO
13755394,53732,NIFTY23JUL20900PE,NIFTY,0.0,2023-07-27,20900.0,0.05,50,PE,NFO-OPT,NFO
9088514,35502,NIFTY23JUL20950CE,NIFTY,0.0,2023-07-27,20950.0,0.05,50,CE,NFO-OPT,NFO
9088770,35503,NIFTY23JUL20950PE,NIFTY,0.0,2023-07-27,20950.0,0.05,50,PE,NFO-OPT,NFO
9089026,35504,NIFTY23JUL21000CE,NIFTY,0.0,2023-07-27,21000.0,0.05,50,CE,NFO-OPT,NFO
9089282,35505,NIFTY23JUL21000PE,NIFTY,0.0,2023-07-27,21000.0,0.05,50,PE,NFO-OPT,NFO
9090562,35510,NIFTY23JUL21050CE,NIFTY,0.0,2023-07-27,21050.0,0.05,50,CE,NFO-OPT,NFO
9091842,35515,NIFTY23JUL21050PE,NIFTY,0.0,2023-07-27,21050.0,0.05,50,PE,NFO-OPT,NFO
10088706,39409,NIFTY23JUL21100CE,NIFTY,0.0,2023-07-27,21100.0,0.05,50,CE,NFO-OPT,NFO
10093826,39429,NIFTY23JUL21100PE,NIFTY,0.0,2023-07-27,21100.0,0.05,50,PE,NFO-OPT,NFO
10094082,39430,NIFTY23JUL21150CE,NIFTY,0.0,2023-07-27,21150.0,0.05,50,CE,NFO-OPT,NFO
10094338,39431,NIFTY23JUL21150PE,NIFTY,0.0,2023-07-27,21150.0,0.05,50,PE,NFO-OPT,NFO
11924226,46579,NIFTY23JUL21200CE,NIFTY,0.0,2023-07-27,21200.0,0.05,50,CE,NFO-OPT,NFO
11926018,46586,NIFTY23JUL21200PE,NIFTY,0.0,2023-07-27,21200.0,0.05,50,PE,NFO-OPT,NFO
11926274,46587,NIFTY23JUL21250CE,NIFTY,0.0,2023-07-27,21250.0,0.05,50,CE,NFO-OPT,NFO
11933186,46614,NIFTY23JUL21250PE,NIFTY,0.0,2023-07-27,21250.0,0.05,50,PE,NFO-OPT,NFO
9672706,37784,NIFTY23JUL21300CE,NIFTY,0.0,2023-07-27,21300.0,0.05,50,CE,NFO-OPT,NFO
9672962,37785,NIFTY23JUL21300PE,NIFTY,0.0,2023-07-27,21300.0,0.05,50,PE,NFO-OPT,NFO
10411266,40669,NIFTY23JUL21350CE,NIFTY,0.0,2023-07-27,21350.0,0.05,50,CE,NFO-OPT,NFO
10411522,40670,NIFTY23JUL21350PE,NIFTY,0.0,2023-07-27,21350.0,0.05,50,PE,NFO-OPT,NFO
10411778,40671,NIFTY23JUL21400CE,NIFTY,0.0,2023-07-27,21400.0,0.05,50,CE,NFO-OPT,NFO
10412034,40672,NIFTY23JUL21400PE,NIFTY,0.0,2023-07-27,21400.0,0.05,50,PE,NFO-OPT,NFO
9023490,35248,NIFTY23JUL21450CE,NIFTY,0.0,2023-07-27,21450.0,0.05,50,CE,NFO-OPT,NFO
9023746,35249,NIFTY23JUL21450PE,NIFTY,0.0,2023-07-27,21450.0,0.05,50,PE,NFO-OPT,NFO
9026562,35260,NIFTY23JUL21500CE,NIFTY,0.0,2023-07-27,21500.0,0.05,50,CE,NFO-OPT,NFO
