instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
13551106,52934,BANKNIFTY23JUL43700CE,BANKNIFTY,0.0,2023-07-27,43700.0,0.05,15,CE,NFO-OPT,NFO
13551362,52935,BANKNIFTY23JUL43700PE,BANKNIFTY,0.0,2023-07-27,43700.0,0.05,15,PE,NFO-OPT,NFO
13551618,52936,BANKNIFTY23JUL43800CE,BANKNIFTY,0.0,2023-07-27,43800.0,0.05,15,CE,NFO-OPT,NFO
13551874,52937,BANKNIFTY23JUL43800PE,BANKNIFTY,0.0,2023-07-27,43800.0,0.05,15,PE,NFO-OPT,NFO
13552130,52938,BANKNIFTY23JUL43900CE,BANKNIFTY,0.0,2023-07-27,43900.0,0.05,15,CE,NFO-OPT,NFO
13552386,52939,BANKNIFTY23JUL43900PE,BANKNIFTY,0.0,2023-07-27,43900.0,0.05,15,PE,NFO-OPT,NFO
13552642,52940,BANKNIFTY23JUL44000CE,BANKNIFTY,0.0,2023-07-27,44000.0,0.05,15,CE,NFO-OPT,NFO
13552898,52941,BANKNIFTY23JUL44000PE,BANKNIFTY,0.0,2023-07-27,44000.0,0.05,15,PE,NFO-OPT,NFO
13553154,52942,BANKNIFTY23JUL44100CE,BANKNIFTY,0.0,2023-07-27,44100.0,0.05,15,CE,NFO-OPT,NFO
13553410,52943,BANKNIFTY23JUL44100PE,BANKNIFTY,0.0,2023-07-27,44100.0,0.05,15,PE,NFO-OPT,NFO
13553666,52944,BANKNIFTY23JUL44200CE,BANKNIFTY,0.0,2023-07-27,44200.0,0.05,15,CE,NFO-OPT,NFO
13553922,52945,BANKNIFTY23JUL44200PE,BANKNIFTY,0.0,2023-07-27,44200.0,0.05,15,PE,NFO-OPT,NFO
13554178,52946,BANKNIFTY23JUL44300CE,BANKNIFTY,0.0,2023-07-27,44300.0,0.05,15,CE,NFO-OPT,NFO
13554434,52947,BANKNIFTY23JUL44300PE,BANKNIFTY,0.0,2023-07-27,44300.0,0.05,15,PE,NFO-OPT,NFO
13554690,52948,BANKNIFTY23JUL44400CE,BANKNIFTY,0.0,2023-07-27,44400.0,0.05,15,CE,NFO-OPT,NFO
13554946,52949,BANKNIFTY23JUL44400PE,BANKNIFTY,0.0,2023-07-27,44400.0,0.05,15,PE,NFO-OPT,NFO
13555202,52950,BANKNIFTY23JUL44500CE,BANKNIFTY,0.0,2023-07-27,44500.0,0.05,15,CE,NFO-OPT,NFO
13555458,52951,BANKNIFTY23JUL44500PE,BANKNIFTY,0.0,2023-07-27,44500.0,0.05,15,PE,NFO-OPT,NFO
13555714,52952,BANKNIFTY23JUL44600CE,BANKNIFTY,0.0,2023-07-27,44600.0,0.05,15,CE,NFO-OPT,NFO
13555970,52953,BANKNIFTY23JUL44600PE,BANKNIFTY,0.0,2023-07-27,44600.0,0.05,15,PE,NFO-OPT,NFO
13556226,52954,BANKNIFTY23JUL44700CE,BANKNIFTY,0.0,2023-07-27,44700.0,0.05,15,CE,NFO-OPT,NFO
13556482,52955,BANKNIFTY23JUL44700PE,BANKNIFTY,0.0,2023-07-27,44700.0,0.05,15,PE,NFO-OPT,NFO
13556738,52956,BANKNIFTY23JUL44800CE,BANKNIFTY,0.0,2023-07-27,44800.0,0.05,15,CE,NFO-OPT,NFO
13556994,52957,BANKNIFTY23JUL44800PE,BANKNIFTY,0.0,2023-07-27,44800.0,0.05,15,PE,NFO-OPT,NFO
13557250,52958,BANKNIFTY23JUL44900CE,BANKNIFTY,0.0,2023-07-27,44900.0,0.05,15,CE,NFO-OPT,NFO
13557506,52959,BANKNIFTY23JUL44900PE,BANKNIFTY,0.0,2023-07-27,44900.0,0.05,15,PE,NFO-OPT,NFO
13557762,52960,BANKNIFTY23JUL45000CE,BANKNIFTY,0.0,2023-07-27,45000.0,0.05,15,CE,NFO-OPT,NFO
13558018,52961,BANKNIFTY23JUL45000PE,BANKNIFTY,0.0,2023-07-27,45000.0,0.05,15,PE,NFO-OPT,NFO
13558274,52962,BANKNIFTY23JUL45100CE,BANKNIFTY,0.0,2023-07-27,45100.0,0.05,15,CE,NFO-OPT,NFO
13558530,52963,BANKNIFTY23JUL45100PE,BANKNIFTY,0.0,2023-07-27,45100.0,0.05,15,PE,NFO-OPT,NFO
13558786,52964,BANKNIFTY23JUL45200CE,BANKNIFTY,0.0,2023-07-27,45200.0,0.05,15,CE,NFO-OPT,NFO
13559042,52965,BANKNIFTY23JUL45200PE,BANKNIFTY,0.0,2023-07-27,45200.0,0.05,15,PE,NFO-OPT,NFO
13559298,52966,BANKNIFTY23JUL45300CE,BANKNIFTY,0.0,2023-07-27,45300.0,0.05,15,CE,NFO-OPT,NFO
13559554,52967,BANKNIFTY23JUL45300PE,BANKNIFTY,0.0,2023-07-27,45300.0,0.05,15,PE,NFO-OPT,NFO
13559810,52968,BANKNIFTY23JUL45400CE,BANKNIFTY,0.0,2023-07-27,45400.0,0.05,15,CE,NFO-OPT,NFO
13560066,52969,BANKNIFTY23JUL45400PE,BANKNIFTY,0.0,2023-07-27,45400.0,0.05,15,PE,NFO-OPT,NFO
13560322,52970,BANKNIFTY23JUL45500CE,BANKNIFTY,0.0,2023-07-27,45500.0,0.05,15,CE,NFO-OPT,NFO
13560578,52971,BANKNIFTY23JUL45500PE,BANKNIFTY,0.0,2023-07-27,45500.0,0.05,15,PE,NFO-OPT,NFO
13560834,52972,BANKNIFTY23JUL45600CE,BANKNIFTY,0.0,2023-07-27,45600.0,0.05,15,CE,NFO-OPT,NFO
13561090,52973,BANKNIFTY23JUL45600PE,BANKNIFTY,0.0,2023-07-27,45600.0,0.05,15,PE,NFO-OPT,NFO
13561346,52974,BANKNIFTY23JUL45700CE,BANKNIFTY,0.0,2023-07-27,45700.0,0.05,15,CE,NFO-OPT,NFO
13561602,52975,BANKNIFTY23JUL45700PE,BANKNIFTY,0.0,2023-07-27,45700.0,0.05,15,PE,NFO-OPT,NFO
13561858,52976,BANKNIFTY23JUL45800CE,BANKNIFTY,0.0,2023-07-27,45800.0,0.05,15,CE,NFO-OPT,NFO
13562114,52977,BANKNIFTY23JUL45800PE,BANKNIFTY,0.0,2023-07-27,45800.0,0.05,15,PE,NFO-OPT,NFO
13562370,52978,BANKNIFTY23JUL45900CE,BANKNIFTY,0.0,2023-07-27,45900.0,0.05,15,CE,NFO-OPT,NFO
13562626,52979,BANKNIFTY23JUL45900PE,BANKNIFTY,0.0,2023-07-27,45900.0,0.05,15,PE,NFO-OPT,NFO
13562882,52980,BANKNIFTY23JUL46000CE,BANKNIFTY,0.0,2023-07-27,46000.0,0.05,15,CE,NFO-OPT,NFO
13563138,52981,BANKNIFTY23JUL46000PE,BANKNIFTY,0.0,2023-07-27,46000.0,0.05,15,PE,NFO-OPT,NFO
13563394,52982,BANKNIFTY23JUL46100CE,BANKNIFTY,0.0,2023-07-27,46100.0,0.05,15,CE,NFO-OPT,NFO
13563650,52983,BANKNIFTY23JUL46100PE,BANKNIFTY,0.0,2023-07-27,46100.0,0.05,15,PE,NFO-OPT,NFO
13563906,52984,BANKNIFTY23JUL46200CE,BANKNIFTY,0.0,2023-07-27,46200.0,0.05,15,CE,NFO-OPT,NFO
13564162,52985,BANKNIFTY23JUL46200PE,BANKNIFTY,0.0,2023-07-27,46200.0,0.05,15,PE,NFO-OPT,NFO
13564418,52986,BANKNIFTY23JUL46300CE,BANKNIFTY,0.0,2023-07-27,46300.0,0.05,15,CE,NFO-OPT,NFO
13564674,52987,BANKNIFTY23JUL46300PE,BANKNIFTY,0.0,2023-07-27,46300.0,0.05,15,PE,NFO-OPT,NFO
13564930,52988,BANKNIFTY23JUL46400CE,BANKNIFTY,0.0,2023-07-27,46400.0,0.05,15,CE,NFO-OPT,NFO
13565186,52989,BANKNIFTY23JUL46400PE,BANKNIFTY,0.0,2023-07-27,46400.0,0.05,15,PE,NFO-OPT,NFO
13565442,52990,BANKNIFTY23JUL46500CE,BANKNIFTY,0.0,2023-07-27,46500.0,0.05,15,CE,NFO-OPT,NFO
13566210,52993,BANKNIFTY23JUL46500PE,BANKNIFTY,0.0,2023-07-27,46500.0,0.05,15,PE,NFO-OPT,NFO
13566466,52994,BANKNIFTY23JUL46600CE,BANKNIFTY,0.0,2023-07-27,46600.0,0.05,15,CE,NFO-OPT,NFO
13566722,52995,BANKNIFTY23JUL46600PE,BANKNIFTY,0.0,2023-07-27,46600.0,0.05,15,PE,NFO-OPT,NFO
13566978,52996,BANKNIFTY23JUL46700CE,BANKNIFTY,0.0,2023-07-27,46700.0,0.05,15,CE,NFO-OPT,NFO
13567234,52997,BANKNIFTY23JUL46700PE,BANKNIFTY,0.0,2023-07-27,46700.0,0.05,15,PE,NFO-OPT,NFO
13567490,52998,BANKNIFTY23JUL46800CE,BANKNIFTY,0.0,2023-07-27,46800.0,0.05,15,CE,NFO-OPT,NFO
13591042,53090,BANKNIFTY23JUL46800PE,BANKNIFTY,0.0,2023-07-27,46800.0,0.05,15,PE,NFO-OPT,NFO
13591298,53091,BANKNIFTY23JUL46900CE,BANKNIFTY,0.0,2023-07-27,46900.0,0.05,15,CE,NFO-OPT,NFO
13598210,53118,BANKNIFTY23JUL46900PE,BANKNIFTY,0.0,2023-07-27,46900.0,0.05,15,PE,NFO-OPT,NFO
13598466,53119,BANKNIFTY23JUL47000CE,BANKNIFTY,0.0,2023-07-27,47000.0,0.05,15,CE,NFO-OPT,NFO
13600514,53127,BANKNIFTY23JUL47000PE,BANKNIFTY,0.0,2023-07-27,47000.0,0.05,15,PE,NFO-OPT,NFO
13600770,53128,BANKNIFTY23JUL47100CE,BANKNIFTY,0.0,2023-07-27,47100.0,0.05,15,CE,NFO-OPT,NFO
13602306,53134,BANKNIFTY23JUL47100PE,BANKNIFTY,0.0,2023-07-27,47100.0,0.05,15,PE,NFO-OPT,NFO
13602562,53135,BANKNIFTY23JUL47200CE,BANKNIFTY,0.0,2023-07-27,47200.0,0.05,15,CE,NFO-OPT,NFO
13602818,53136,BANKNIFTY23JUL47200PE,BANKNIFTY,0.0,2023-07-27,47200.0,0.05,15,PE,NFO-OPT,NFO
13603586,53139,BANKNIFTY23JUL47300CE,BANKNIFTY,0.0,2023-07-27,47300.0,0.05,15,CE,NFO-OPT,NFO
13603842,53140,BANKNIFTY23JUL47300PE,BANKNIFTY,0.0,2023-07-27,47300.0,0.05,15,PE,NFO-OPT,NFO
13604098,53141,BANKNIFTY23JUL47400CE,BANKNIFTY,0.0,2023-07-27,47400.0,0.05,15,CE,NFO-OPT,NFO
13604354,53142,BANKNIFTY23JUL47400PE,BANKNIFTY,0.0,2023-07-27,47400.0,0.05,15,PE,NFO-OPT,NFO
13604610,53143,BANKNIFTY23JUL47500CE,BANKNIFTY,0.0,2023-07-27,47500.0,0.05,15,CE,NFO-OPT,NFO
13604866,53144,BANKNIFTY23JUL47500PE,BANKNIFTY,0.0,2023-07-27,47500.0,0.05,15,PE,NFO-OPT,NFO
13605122,53145,BANKNIFTY23JUL47600CE,BANKNIFTY,0.0,2023-07-27,47600.0,0.05,15,CE,NFO-OPT,NFO
13605378,53146,BANKNIFTY23JUL47600PE,BANKNIFTY,0.0,2023-07-27,47600.0,0.05,15,PE,NFO-OPT,NFO
13605634,53147,BANKNIFTY23JUL47700CE,BANKNIFTY,0.0,2023-07-27,47700.0,0.05,15,CE,NFO-OPT,NFO
13605890,53148,BANKNIFTY23JUL47700PE,BANKNIFTY,0.0,2023-07-27,47700.0,0.05,15,PE,NFO-OPT,NFO
13606146,53149,BANKNIFTY23JUL47800CE,BANKNIFTY,0.0,2023-07-27,47800.0,0.05,15,CE,NFO-OPT,NFO
13606402,53150,BANKNIFTY23JUL47800PE,BANKNIFTY,0.0,2023-07-27,47800.0,0.05,15,PE,NFO-OPT,NFO
13606658,53151,BANKNIFTY23JUL47900CE,BANKNIFTY,0.0,2023-07-27,47900.0,0.05,15,CE,NFO-OPT,NFO
13606914,53152,BANKNIFTY23JUL47900PE,BANKNIFTY,0.0,2023-07-27,47900.0,0.05,15,PE,NFO-OPT,NFO
13607170,53153,BANKNIFTY23JUL48000CE,BANKNIFTY,0.0,2023-07-27,48000.0,0.05,15,CE,NFO-OPT,NFO
13607426,53154,BANKNIFTY23JUL48000PE,BANKNIFTY,0.0,2023-07-27,48000.0,0.05,15,PE,NFO-OPT,NFO
8986882,35105,BANKNIFTY23JUL48100CE,BANKNIFTY,0.0,2023-07-27,48100.0,0.05,15,CE,NFO-OPT,NFO
8987650,35108,BANKNIFTY23JUL48100PE,BANKNIFTY,0.0,2023-07-27,48100.0,0.05,15,PE,NFO-OPT,NFO
8988930,35113,BANKNIFTY23JUL48200CE,BANKNIFTY,0.0,2023-07-27,48200.0,0.05,15,CE,NFO-OPT,NFO
8989186,35114,BANKNIFTY23JUL48200PE,BANKNIFTY,0.0,2023-07-27,48200.0,0.05,15,PE,NFO-OPT,NFO
9934082,38805,BANKNIFTY23JUL48300CE,BANKNIFTY,0.0,2023-07-27,48300.0,0.05,15,CE,NFO-OPT,NFO
9935618,38811,BANKNIFTY23JUL48300PE,BANKNIFTY,0.0,2023-07-27,48300.0,0.05,15,PE,NFO-OPT,NFO
9935874,38812,BANKNIFTY23JUL48400CE,BANKNIFTY,0.0,2023-07-27,48400.0,0.05,15,CE,NFO-OPT,NFO
9936130,38813,BANKNIFTY23JUL48400PE,BANKNIFTY,0.0,2023-07-27,48400.0,0.05,15,PE,NFO-OPT,NFO
13607682,53155,BANKNIFTY23JUL48500CE,BANKNIFTY,0.0,2023-07-27,48500.0,0.05,15,CE,NFO-OPT,NFO
13607938,53156,BANKNIFTY23JUL48500PE,BANKNIFTY,0.0,2023-07-27,48500.0,0.05,15,PE,NFO-OPT,NFO
11520770,45003,BANKNIFTY23JUL48600CE,BANKNIFTY,0.0,2023-07-27,48600.0,0.05,15,CE,NFO-OPT,NFO
11521026,45004,BANKNIFTY23JUL48600PE,BANKNIFTY,0.0,2023-07-27,48600.0,0.05,15,PE,NFO-OPT,NFO
11521282,45005,BANKNIFTY23JUL48700CE,BANKNIFTY,0.0,2023-07-27,48700.0,0.05,15,CE,NFO-OPT,NFO
11521538,45006,BANKNIFTY23JUL48700PE,BANKNIFTY,0.0,2023-07-27,48700.0,0.05,15,PE,NFO-OPT,NFO
13608194,53157,BANKNIFTY23JUL49000CE,BANKNIFTY,0.0,2023-07-27,49000.0,0.05,15,CE,NFO-OPT,NFO
13608450,53158,BANKNIFTY23JUL49000PE,BANKNIFTY,0.0,2023-07-27,49000.0,0.05,15,PE,NFO-OPT,NFO
13608706,53159,BANKNIFTY23JUL49500CE,BANKNIFTY,0.0,2023-07-27,49500.0,0.05,15,CE,NFO-OPT,NFO
13608962,53160,BANKNIFTY23JUL49500PE,BANKNIFTY,0.0,2023-07-27,49500.0,0.05,15,PE,NFO-OPT,NFO
13609218,53161,BANKNIFTY23JUL50000CE,BANKNIFTY,0.0,2023-07-27,50000.0,0.05,15,CE,NFO-OPT,NFO
13609474,53162,BANKNIFTY23JUL50000PE,BANKNIFTY,0.0,2023-07-27,50000.0,0.05,15,PE,NFO-OPT,NFO
13609730,53163,BANKNIFTY23JUL50500CE,BANKNIFTY,0.0,2023-07-27,50500.0,0.05,15,CE,NFO-OPT,NFO
13609986,53164,BANKNIFTY23JUL50500PE,BANKNIFTY,0.0,2023-07-27,50500.0,0.05,15,PE,NFO-OPT,NFO
