instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
11382786,44464,BANKNIFTY2360840200CE,BANKNIFTY,0.0,2023-06-08,40200.0,0.05,25,CE,NFO-OPT,NFO
11383042,44465,BANKNIFTY2360840200PE,BANKNIFTY,0.0,2023-06-08,40200.0,0.05,25,PE,NFO-OPT,NFO
11385090,44473,BANKNIFTY2360840300CE,BANKNIFTY,0.0,2023-06-08,40300.0,0.05,25,CE,NFO-OPT,NFO
11385602,44475,BANKNIFTY2360840300PE,BANKNIFTY,0.0,2023-06-08,40300.0,0.05,25,PE,NFO-OPT,NFO
11387906,44484,BANKNIFTY2360840400CE,BANKNIFTY,0.0,2023-06-08,40400.0,0.05,25,CE,NFO-OPT,NFO
11388162,44485,BANKNIFTY2360840400PE,BANKNIFTY,0.0,2023-06-08,40400.0,0.05,25,PE,NFO-OPT,NFO
11388418,44486,BANKNIFTY2360840500CE,BANKNIFTY,0.0,2023-06-08,40500.0,0.05,25,CE,NFO-OPT,NFO
11388674,44487,BANKNIFTY2360840500PE,BANKNIFTY,0.0,2023-06-08,40500.0,0.05,25,PE,NFO-OPT,NFO
11392002,44500,BANKNIFTY2360840600CE,BANKNIFTY,0.0,2023-06-08,40600.0,0.05,25,CE,NFO-OPT,NFO
11392258,44501,BANKNIFTY2360840600PE,BANKNIFTY,0.0,2023-06-08,40600.0,0.05,25,PE,NFO-OPT,NFO
11394306,44509,BANKNIFTY2360840700CE,BANKNIFTY,0.0,2023-06-08,40700.0,0.05,25,CE,NFO-OPT,NFO
11394562,44510,BANKNIFTY2360840700PE,BANKNIFTY,0.0,2023-06-08,40700.0,0.05,25,PE,NFO-OPT,NFO
11394818,44511,BANKNIFTY2360840800CE,BANKNIFTY,0.0,2023-06-08,40800.0,0.05,25,CE,NFO-OPT,NFO
11395074,44512,BANKNIFTY2360840800PE,BANKNIFTY,0.0,2023-06-08,40800.0,0.05,25,PE,NFO-OPT,NFO
11395330,44513,BANKNIFTY2360840900CE,BANKNIFTY,0.0,2023-06-08,40900.0,0.05,25,CE,NFO-OPT,NFO
11395842,44515,BANKNIFTY2360840900PE,BANKNIFTY,0.0,2023-06-08,40900.0,0.05,25,PE,NFO-OPT,NFO
11397634,44522,BANKNIFTY2360841000CE,BANKNIFTY,0.0,2023-06-08,41000.0,0.05,25,CE,NFO-OPT,NFO
11397890,44523,BANKNIFTY2360841000PE,BANKNIFTY,0.0,2023-06-08,41000.0,0.05,25,PE,NFO-OPT,NFO
11398146,44524,BANKNIFTY2360841100CE,BANKNIFTY,0.0,2023-06-08,41100.0,0.05,25,CE,NFO-OPT,NFO
11398402,44525,BANKNIFTY2360841100PE,BANKNIFTY,0.0,2023-06-08,41100.0,0.05,25,PE,NFO-OPT,NFO
11399938,44531,BANKNIFTY2360841200CE,BANKNIFTY,0.0,2023-06-08,41200.0,0.05,25,CE,NFO-OPT,NFO
11400450,44533,BANKNIFTY2360841200PE,BANKNIFTY,0.0,2023-06-08,41200.0,0.05,25,PE,NFO-OPT,NFO
11400706,44534,BANKNIFTY2360841300CE,BANKNIFTY,0.0,2023-06-08,41300.0,0.05,25,CE,NFO-OPT,NFO
11401218,44536,BANKNIFTY2360841300PE,BANKNIFTY,0.0,2023-06-08,41300.0,0.05,25,PE,NFO-OPT,NFO
11401730,44538,BANKNIFTY2360841400CE,BANKNIFTY,0.0,2023-06-08,41400.0,0.05,25,CE,NFO-OPT,NFO
11402242,44540,BANKNIFTY2360841400PE,BANKNIFTY,0.0,2023-06-08,41400.0,0.05,25,PE,NFO-OPT,NFO
11404802,44550,BANKNIFTY2360841500CE,BANKNIFTY,0.0,2023-06-08,41500.0,0.05,25,CE,NFO-OPT,NFO
11405058,44551,BANKNIFTY2360841500PE,BANKNIFTY,0.0,2023-06-08,41500.0,0.05,25,PE,NFO-OPT,NFO
11405314,44552,BANKNIFTY2360841600CE,BANKNIFTY,0.0,2023-06-08,41600.0,0.05,25,CE,NFO-OPT,NFO
11405570,44553,BANKNIFTY2360841600PE,BANKNIFTY,0.0,2023-06-08,41600.0,0.05,25,PE,NFO-OPT,NFO
11405826,44554,BANKNIFTY2360841700CE,BANKNIFTY,0.0,2023-06-08,41700.0,0.05,25,CE,NFO-OPT,NFO
11406594,44557,BANKNIFTY2360841700PE,BANKNIFTY,0.0,2023-06-08,41700.0,0.05,25,PE,NFO-OPT,NFO
11408642,44565,BANKNIFTY2360841800CE,BANKNIFTY,0.0,2023-06-08,41800.0,0.05,25,CE,NFO-OPT,NFO
11408898,44566,BANKNIFTY2360841800PE,BANKNIFTY,0.0,2023-06-08,41800.0,0.05,25,PE,NFO-OPT,NFO
11409154,44567,BANKNIFTY2360841900CE,BANKNIFTY,0.0,2023-06-08,41900.0,0.05,25,CE,NFO-OPT,NFO
11409410,44568,BANKNIFTY2360841900PE,BANKNIFTY,0.0,2023-06-08,41900.0,0.05,25,PE,NFO-OPT,NFO
11409666,44569,BANKNIFTY2360842000CE,BANKNIFTY,0.0,2023-06-08,42000.0,0.05,25,CE,NFO-OPT,NFO
11409922,44570,BANKNIFTY2360842000PE,BANKNIFTY,0.0,2023-06-08,42000.0,0.05,25,PE,NFO-OPT,NFO
11410946,44574,BANKNIFTY2360842100CE,BANKNIFTY,0.0,2023-06-08,42100.0,0.05,25,CE,NFO-OPT,NFO
11411202,44575,BANKNIFTY2360842100PE,BANKNIFTY,0.0,2023-06-08,42100.0,0.05,25,PE,NFO-OPT,NFO
11412226,44579,BANKNIFTY2360842200CE,BANKNIFTY,0.0,2023-06-08,42200.0,0.05,25,CE,NFO-OPT,NFO
11412738,44581,BANKNIFTY2360842200PE,BANKNIFTY,0.0,2023-06-08,42200.0,0.05,25,PE,NFO-OPT,NFO
11412994,44582,BANKNIFTY2360842300CE,BANKNIFTY,0.0,2023-06-08,42300.0,0.05,25,CE,NFO-OPT,NFO
11413250,44583,BANKNIFTY2360842300PE,BANKNIFTY,0.0,2023-06-08,42300.0,0.05,25,PE,NFO-OPT,NFO
11413762,44585,BANKNIFTY2360842400CE,BANKNIFTY,0.0,2023-06-08,42400.0,0.05,25,CE,NFO-OPT,NFO
11415042,44590,BANKNIFTY2360842400PE,BANKNIFTY,0.0,2023-06-08,42400.0,0.05,25,PE,NFO-OPT,NFO
11415554,44592,BANKNIFTY2360842500CE,BANKNIFTY,0.0,2023-06-08,42500.0,0.05,25,CE,NFO-OPT,NFO
11416322,44595,BANKNIFTY2360842500PE,BANKNIFTY,0.0,2023-06-08,42500.0,0.05,25,PE,NFO-OPT,NFO
11417602,44600,BANKNIFTY2360842600CE,BANKNIFTY,0.0,2023-06-08,42600.0,0.05,25,CE,NFO-OPT,NFO
11418370,44603,BANKNIFTY2360842600PE,BANKNIFTY,0.0,2023-06-08,42600.0,0.05,25,PE,NFO-OPT,NFO
11418626,44604,BANKNIFTY2360842700CE,BANKNIFTY,0.0,2023-06-08,42700.0,0.05,25,CE,NFO-OPT,NFO
11418882,44605,BANKNIFTY2360842700PE,BANKNIFTY,0.0,2023-06-08,42700.0,0.05,25,PE,NFO-OPT,NFO
11420418,44611,BANKNIFTY2360842800CE,BANKNIFTY,0.0,2023-06-08,42800.0,0.05,25,CE,NFO-OPT,NFO
11420674,44612,BANKNIFTY2360842800PE,BANKNIFTY,0.0,2023-06-08,42800.0,0.05,25,PE,NFO-OPT,NFO
11422722,44620,BANKNIFTY2360842900CE,BANKNIFTY,0.0,2023-06-08,42900.0,0.05,25,CE,NFO-OPT,NFO
11423234,44622,BANKNIFTY2360842900PE,BANKNIFTY,0.0,2023-06-08,42900.0,0.05,25,PE,NFO-OPT,NFO
11423490,44623,BANKNIFTY2360843000CE,BANKNIFTY,0.0,2023-06-08,43000.0,0.05,25,CE,NFO-OPT,NFO
11423746,44624,BANKNIFTY2360843000PE,BANKNIFTY,0.0,2023-06-08,43000.0,0.05,25,PE,NFO-OPT,NFO
11424258,44626,BANKNIFTY2360843100CE,BANKNIFTY,0.0,2023-06-08,43100.0,0.05,25,CE,NFO-OPT,NFO
11424514,44627,BANKNIFTY2360843100PE,BANKNIFTY,0.0,2023-06-08,43100.0,0.05,25,PE,NFO-OPT,NFO
11425538,44631,BANKNIFTY2360843200CE,BANKNIFTY,0.0,2023-06-08,43200.0,0.05,25,CE,NFO-OPT,NFO
11425794,44632,BANKNIFTY2360843200PE,BANKNIFTY,0.0,2023-06-08,43200.0,0.05,25,PE,NFO-OPT,NFO
11427842,44640,BANKNIFTY2360843300CE,BANKNIFTY,0.0,2023-06-08,43300.0,0.05,25,CE,NFO-OPT,NFO
11428866,44644,BANKNIFTY2360843300PE,BANKNIFTY,0.0,2023-06-08,43300.0,0.05,25,PE,NFO-OPT,NFO
11429122,44645,BANKNIFTY2360843400CE,BANKNIFTY,0.0,2023-06-08,43400.0,0.05,25,CE,NFO-OPT,NFO
11429378,44646,BANKNIFTY2360843400PE,BANKNIFTY,0.0,2023-06-08,43400.0,0.05,25,PE,NFO-OPT,NFO
11429634,44647,BANKNIFTY2360843500CE,BANKNIFTY,0.0,2023-06-08,43500.0,0.05,25,CE,NFO-OPT,NFO
11429890,44648,BANKNIFTY2360843500PE,BANKNIFTY,0.0,2023-06-08,43500.0,0.05,25,PE,NFO-OPT,NFO
11430146,44649,BANKNIFTY2360843600CE,BANKNIFTY,0.0,2023-06-08,43600.0,0.05,25,CE,NFO-OPT,NFO
11430402,44650,BANKNIFTY2360843600PE,BANKNIFTY,0.0,2023-06-08,43600.0,0.05,25,PE,NFO-OPT,NFO
11430658,44651,BANKNIFTY2360843700CE,BANKNIFTY,0.0,2023-06-08,43700.0,0.05,25,CE,NFO-OPT,NFO
11431426,44654,BANKNIFTY2360843700PE,BANKNIFTY,0.0,2023-06-08,43700.0,0.05,25,PE,NFO-OPT,NFO
11433474,44662,BANKNIFTY2360843800CE,BANKNIFTY,0.0,2023-06-08,43800.0,0.05,25,CE,NFO-OPT,NFO
11433730,44663,BANKNIFTY2360843800PE,BANKNIFTY,0.0,2023-06-08,43800.0,0.05,25,PE,NFO-OPT,NFO
11436034,44672,BANKNIFTY2360843900CE,BANKNIFTY,0.0,2023-06-08,43900.0,0.05,25,CE,NFO-OPT,NFO
11436290,44673,BANKNIFTY2360843900PE,BANKNIFTY,0.0,2023-06-08,43900.0,0.05,25,PE,NFO-OPT,NFO
11437314,44677,BANKNIFTY2360844000CE,BANKNIFTY,0.0,2023-06-08,44000.0,0.05,25,CE,NFO-OPT,NFO
11437570,44678,BANKNIFTY2360844000PE,BANKNIFTY,0.0,2023-06-08,44000.0,0.05,25,PE,NFO-OPT,NFO
11441922,44695,BANKNIFTY2360844100CE,BANKNIFTY,0.0,2023-06-08,44100.0,0.05,25,CE,NFO-OPT,NFO
11442178,44696,BANKNIFTY2360844100PE,BANKNIFTY,0.0,2023-06-08,44100.0,0.05,25,PE,NFO-OPT,NFO
11443458,44701,BANKNIFTY2360844200CE,BANKNIFTY,0.0,2023-06-08,44200.0,0.05,25,CE,NFO-OPT,NFO
11443714,44702,BANKNIFTY2360844200PE,BANKNIFTY,0.0,2023-06-08,44200.0,0.05,25,PE,NFO-OPT,NFO
11444482,44705,BANKNIFTY2360844300CE,BANKNIFTY,0.0,2023-06-08,44300.0,0.05,25,CE,NFO-OPT,NFO
11444738,44706,BANKNIFTY2360844300PE,BANKNIFTY,0.0,2023-06-08,44300.0,0.05,25,PE,NFO-OPT,NFO
11445250,44708,BANKNIFTY2360844400CE,BANKNIFTY,0.0,2023-06-08,44400.0,0.05,25,CE,NFO-OPT,NFO
11445506,44709,BANKNIFTY2360844400PE,BANKNIFTY,0.0,2023-06-08,44400.0,0.05,25,PE,NFO-OPT,NFO
11446530,44713,BANKNIFTY2360844500CE,BANKNIFTY,0.0,2023-06-08,44500.0,0.05,25,CE,NFO-OPT,NFO
11446786,44714,BANKNIFTY2360844500PE,BANKNIFTY,0.0,2023-06-08,44500.0,0.05,25,PE,NFO-OPT,NFO
11448066,44719,BANKNIFTY2360844600CE,BANKNIFTY,0.0,2023-06-08,44600.0,0.05,25,CE,NFO-OPT,NFO
11448322,44720,BANKNIFTY2360844600PE,BANKNIFTY,0.0,2023-06-08,44600.0,0.05,25,PE,NFO-OPT,NFO
11448578,44721,BANKNIFTY2360844700CE,BANKNIFTY,0.0,2023-06-08,44700.0,0.05,25,CE,NFO-OPT,NFO
11448834,44722,BANKNIFTY2360844700PE,BANKNIFTY,0.0,2023-06-08,44700.0,0.05,25,PE,NFO-OPT,NFO
11449090,44723,BANKNIFTY2360844800CE,BANKNIFTY,0.0,2023-06-08,44800.0,0.05,25,CE,NFO-OPT,NFO
11449346,44724,BANKNIFTY2360844800PE,BANKNIFTY,0.0,2023-06-08,44800.0,0.05,25,PE,NFO-OPT,NFO
11450114,44727,BANKNIFTY2360844900CE,BANKNIFTY,0.0,2023-06-08,44900.0,0.05,25,CE,NFO-OPT,NFO
11450370,44728,BANKNIFTY2360844900PE,BANKNIFTY,0.0,2023-06-08,44900.0,0.05,25,PE,NFO-OPT,NFO
11450882,44730,BANKNIFTY2360845000CE,BANKNIFTY,0.0,2023-06-08,45000.0,0.05,25,CE,NFO-OPT,NFO
11451138,44731,BANKNIFTY2360845000PE,BANKNIFTY,0.0,2023-06-08,45000.0,0.05,25,PE,NFO-OPT,NFO
11453698,44741,BANKNIFTY2360845100CE,BANKNIFTY,0.0,2023-06-08,45100.0,0.05,25,CE,NFO-OPT,NFO
11453954,44742,BANKNIFTY2360845100PE,BANKNIFTY,0.0,2023-06-08,45100.0,0.05,25,PE,NFO-OPT,NFO
11456514,44752,BANKNIFTY2360845200CE,BANKNIFTY,0.0,2023-06-08,45200.0,0.05,25,CE,NFO-OPT,NFO
11456770,44753,BANKNIFTY2360845200PE,BANKNIFTY,0.0,2023-06-08,45200.0,0.05,25,PE,NFO-OPT,NFO
11457282,44755,BANKNIFTY2360845300CE,BANKNIFTY,0.0,2023-06-08,45300.0,0.05,25,CE,NFO-OPT,NFO
11457538,44756,BANKNIFTY2360845300PE,BANKNIFTY,0.0,2023-06-08,45300.0,0.05,25,PE,NFO-OPT,NFO
11458050,44758,BANKNIFTY2360845400CE,BANKNIFTY,0.0,2023-06-08,45400.0,0.05,25,CE,NFO-OPT,NFO
11458306,44759,BANKNIFTY2360845400PE,BANKNIFTY,0.0,2023-06-08,45400.0,0.05,25,PE,NFO-OPT,NFO
11459586,44764,BANKNIFTY2360845500CE,BANKNIFTY,0.0,2023-06-08,45500.0,0.05,25,CE,NFO-OPT,NFO
11460610,44768,BANKNIFTY2360845500PE,BANKNIFTY,0.0,2023-06-08,45500.0,0.05,25,PE,NFO-OPT,NFO
11463170,44778,BANKNIFTY2360845600CE,BANKNIFTY,0.0,2023-06-08,45600.0,0.05,25,CE,NFO-OPT,NFO
11464962,44785,BANKNIFTY2360845600PE,BANKNIFTY,0.0,2023-06-08,45600.0,0.05,25,PE,NFO-OPT,NFO
11468290,44798,BANKNIFTY2360845700CE,BANKNIFTY,0.0,2023-06-08,45700.0,0.05,25,CE,NFO-OPT,NFO
11469058,44801,BANKNIFTY2360845700PE,BANKNIFTY,0.0,2023-06-08,45700.0,0.05,25,PE,NFO-OPT,NFO
11469570,44803,BANKNIFTY2360845800CE,BANKNIFTY,0.0,2023-06-08,45800.0,0.05,25,CE,NFO-OPT,NFO
11469826,44804,BANKNIFTY2360845800PE,BANKNIFTY,0.0,2023-06-08,45800.0,0.05,25,PE,NFO-OPT,NFO
11473666,44819,BANKNIFTY2360845900CE,BANKNIFTY,0.0,2023-06-08,45900.0,0.05,25,CE,NFO-OPT,NFO
11473922,44820,BANKNIFTY2360845900PE,BANKNIFTY,0.0,2023-06-08,45900.0,0.05,25,PE,NFO-OPT,NFO
11474690,44823,BANKNIFTY2360846000CE,BANKNIFTY,0.0,2023-06-08,46000.0,0.05,25,CE,NFO-OPT,NFO
11475458,44826,BANKNIFTY2360846000PE,BANKNIFTY,0.0,2023-06-08,46000.0,0.05,25,PE,NFO-OPT,NFO
11475714,44827,BANKNIFTY2360846100CE,BANKNIFTY,0.0,2023-06-08,46100.0,0.05,25,CE,NFO-OPT,NFO
11476482,44830,BANKNIFTY2360846100PE,BANKNIFTY,0.0,2023-06-08,46100.0,0.05,25,PE,NFO-OPT,NFO
11476738,44831,BANKNIFTY2360846200CE,BANKNIFTY,0.0,2023-06-08,46200.0,0.05,25,CE,NFO-OPT,NFO
11476994,44832,BANKNIFTY2360846200PE,BANKNIFTY,0.0,2023-06-08,46200.0,0.05,25,PE,NFO-OPT,NFO
11477250,44833,BANKNIFTY2360846300CE,BANKNIFTY,0.0,2023-06-08,46300.0,0.05,25,CE,NFO-OPT,NFO
11477506,44834,BANKNIFTY2360846300PE,BANKNIFTY,0.0,2023-06-08,46300.0,0.05,25,PE,NFO-OPT,NFO
11478274,44837,BANKNIFTY2360846400CE,BANKNIFTY,0.0,2023-06-08,46400.0,0.05,25,CE,NFO-OPT,NFO
11478530,44838,BANKNIFTY2360846400PE,BANKNIFTY,0.0,2023-06-08,46400.0,0.05,25,PE,NFO-OPT,NFO
11478786,44839,BANKNIFTY2360846500CE,BANKNIFTY,0.0,2023-06-08,46500.0,0.05,25,CE,NFO-OPT,NFO
11479042,44840,BANKNIFTY2360846500PE,BANKNIFTY,0.0,2023-06-08,46500.0,0.05,25,PE,NFO-OPT,NFO
11479298,44841,BANKNIFTY2360846600CE,BANKNIFTY,0.0,2023-06-08,46600.0,0.05,25,CE,NFO-OPT,NFO
11479554,44842,BANKNIFTY2360846600PE,BANKNIFTY,0.0,2023-06-08,46600.0,0.05,25,PE,NFO-OPT,NFO
11479810,44843,BANKNIFTY2360846700CE,BANKNIFTY,0.0,2023-06-08,46700.0,0.05,25,CE,NFO-OPT,NFO
11480066,44844,BANKNIFTY2360846700PE,BANKNIFTY,0.0,2023-06-08,46700.0,0.05,25,PE,NFO-OPT,NFO
11480322,44845,BANKNIFTY2360846800CE,BANKNIFTY,0.0,2023-06-08,46800.0,0.05,25,CE,NFO-OPT,NFO
11480578,44846,BANKNIFTY2360846800PE,BANKNIFTY,0.0,2023-06-08,46800.0,0.05,25,PE,NFO-OPT,NFO
11480834,44847,BANKNIFTY2360846900CE,BANKNIFTY,0.0,2023-06-08,46900.0,0.05,25,CE,NFO-OPT,NFO
11481602,44850,BANKNIFTY2360846900PE,BANKNIFTY,0.0,2023-06-08,46900.0,0.05,25,PE,NFO-OPT,NFO
11481858,44851,BANKNIFTY2360847000CE,BANKNIFTY,0.0,2023-06-08,47000.0,0.05,25,CE,NFO-OPT,NFO
11482882,44855,BANKNIFTY2360847000PE,BANKNIFTY,0.0,2023-06-08,47000.0,0.05,25,PE,NFO-OPT,NFO
11490306,44884,BANKNIFTY2360847500CE,BANKNIFTY,0.0,2023-06-08,47500.0,0.05,25,CE,NFO-OPT,NFO
11490562,44885,BANKNIFTY2360847500PE,BANKNIFTY,0.0,2023-06-08,47500.0,0.05,25,PE,NFO-OPT,NFO
11492866,44894,BANKNIFTY2360848000CE,BANKNIFTY,0.0,2023-06-08,48000.0,0.05,25,CE,NFO-OPT,NFO
11493122,44895,BANKNIFTY2360848000PE,BANKNIFTY,0.0,2023-06-08,48000.0,0.05,25,PE,NFO-OPT,NFO
11495682,44905,BANKNIFTY2360848500CE,BANKNIFTY,0.0,2023-06-08,48500.0,0.05,25,CE,NFO-OPT,NFO
11495938,44906,BANKNIFTY2360848500PE,BANKNIFTY,0.0,2023-06-08,48500.0,0.05,25,PE,NFO-OPT,NFO
11503362,44935,BANKNIFTY2360849000CE,BANKNIFTY,0.0,2023-06-08,49000.0,0.05,25,CE,NFO-OPT,NFO
11503618,44936,BANKNIFTY2360849000PE,BANKNIFTY,0.0,2023-06-08,49000.0,0.05,25,PE,NFO-OPT,NFO
11503874,44937,BANKNIFTY2360849500CE,BANKNIFTY,0.0,2023-06-08,49500.0,0.05,25,CE,NFO-OPT,NFO
11504130,44938,BANKNIFTY2360849500PE,BANKNIFTY,0.0,2023-06-08,49500.0,0.05,25,PE,NFO-OPT,NFO
11504386,44939,BANKNIFTY2360850000CE,BANKNIFTY,0.0,2023-06-08,50000.0,0.05,25,CE,NFO-OPT,NFO
11504642,44940,BANKNIFTY2360850000PE,BANKNIFTY,0.0,2023-06-08,50000.0,0.05,25,PE,NFO-OPT,NFO
11504898,44941,BANKNIFTY2360850500CE,BANKNIFTY,0.0,2023-06-08,50500.0,0.05,25,CE,NFO-OPT,NFO
11505154,44942,BANKNIFTY2360850500PE,BANKNIFTY,0.0,2023-06-08,50500.0,0.05,25,PE,NFO-OPT,NFO
