instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
9893122,38645,BANKNIFTY2340637200PE,BANKNIFTY,0.0,2023-04-06,37200.0,0.05,25,PE,NFO-OPT,NFO
9893378,38646,BANKNIFTY2340637300CE,BANKNIFTY,0.0,2023-04-06,37300.0,0.05,25,CE,NFO-OPT,NFO
9893634,38647,BANKNIFTY2340637300PE,BANKNIFTY,0.0,2023-04-06,37300.0,0.05,25,PE,NFO-OPT,NFO
9893890,38648,BANKNIFTY2340637400CE,BANKNIFTY,0.0,2023-04-06,37400.0,0.05,25,CE,NFO-OPT,NFO
9894914,38652,BANKNIFTY2340637400PE,BANKNIFTY,0.0,2023-04-06,37400.0,0.05,25,PE,NFO-OPT,NFO
9898242,38665,BANKNIFTY2340637500CE,BANKNIFTY,0.0,2023-04-06,37500.0,0.05,25,CE,NFO-OPT,NFO
9898498,38666,BANKNIFTY2340637500PE,BANKNIFTY,0.0,2023-04-06,37500.0,0.05,25,PE,NFO-OPT,NFO
9898754,38667,BANKNIFTY2340637600CE,BANKNIFTY,0.0,2023-04-06,37600.0,0.05,25,CE,NFO-OPT,NFO
9899010,38668,BANKNIFTY2340637600PE,BANKNIFTY,0.0,2023-04-06,37600.0,0.05,25,PE,NFO-OPT,NFO
9899266,38669,BANKNIFTY2340637700CE,BANKNIFTY,0.0,2023-04-06,37700.0,0.05,25,CE,NFO-OPT,NFO
9899522,38670,BANKNIFTY2340637700PE,BANKNIFTY,0.0,2023-04-06,37700.0,0.05,25,PE,NFO-OPT,NFO
9900034,38672,BANKNIFTY2340637800CE,BANKNIFTY,0.0,2023-04-06,37800.0,0.05,25,CE,NFO-OPT,NFO
9900290,38673,BANKNIFTY2340637800PE,BANKNIFTY,0.0,2023-04-06,37800.0,0.05,25,PE,NFO-OPT,NFO
9900546,38674,BANKNIFTY2340637900CE,BANKNIFTY,0.0,2023-04-06,37900.0,0.05,25,CE,NFO-OPT,NFO
9900802,38675,BANKNIFTY2340637900PE,BANKNIFTY,0.0,2023-04-06,37900.0,0.05,25,PE,NFO-OPT,NFO
9901058,38676,BANKNIFTY2340638000CE,BANKNIFTY,0.0,2023-04-06,38000.0,0.05,25,CE,NFO-OPT,NFO
9901314,38677,BANKNIFTY2340638000PE,BANKNIFTY,0.0,2023-04-06,38000.0,0.05,25,PE,NFO-OPT,NFO
9901570,38678,BANKNIFTY2340638100CE,BANKNIFTY,0.0,2023-04-06,38100.0,0.05,25,CE,NFO-OPT,NFO
9901826,38679,BANKNIFTY2340638100PE,BANKNIFTY,0.0,2023-04-06,38100.0,0.05,25,PE,NFO-OPT,NFO
9902082,38680,BANKNIFTY2340638200CE,BANKNIFTY,0.0,2023-04-06,38200.0,0.05,25,CE,NFO-OPT,NFO
9902338,38681,BANKNIFTY2340638200PE,BANKNIFTY,0.0,2023-04-06,38200.0,0.05,25,PE,NFO-OPT,NFO
9902594,38682,BANKNIFTY2340638300CE,BANKNIFTY,0.0,2023-04-06,38300.0,0.05,25,CE,NFO-OPT,NFO
9902850,38683,BANKNIFTY2340638300PE,BANKNIFTY,0.0,2023-04-06,38300.0,0.05,25,PE,NFO-OPT,NFO
9903874,38687,BANKNIFTY2340638400CE,BANKNIFTY,0.0,2023-04-06,38400.0,0.05,25,CE,NFO-OPT,NFO
9905922,38695,BANKNIFTY2340638400PE,BANKNIFTY,0.0,2023-04-06,38400.0,0.05,25,PE,NFO-OPT,NFO
9906178,38696,BANKNIFTY2340638500CE,BANKNIFTY,0.0,2023-04-06,38500.0,0.05,25,CE,NFO-OPT,NFO
9910018,38711,BANKNIFTY2340638500PE,BANKNIFTY,0.0,2023-04-06,38500.0,0.05,25,PE,NFO-OPT,NFO
9910274,38712,BANKNIFTY2340638600CE,BANKNIFTY,0.0,2023-04-06,38600.0,0.05,25,CE,NFO-OPT,NFO
9911042,38715,BANKNIFTY2340638600PE,BANKNIFTY,0.0,2023-04-06,38600.0,0.05,25,PE,NFO-OPT,NFO
9914626,38729,BANKNIFTY2340638700CE,BANKNIFTY,0.0,2023-04-06,38700.0,0.05,25,CE,NFO-OPT,NFO
9916930,38738,BANKNIFTY2340638700PE,BANKNIFTY,0.0,2023-04-06,38700.0,0.05,25,PE,NFO-OPT,NFO
9917186,38739,BANKNIFTY2340638800CE,BANKNIFTY,0.0,2023-04-06,38800.0,0.05,25,CE,NFO-OPT,NFO
9917442,38740,BANKNIFTY2340638800PE,BANKNIFTY,0.0,2023-04-06,38800.0,0.05,25,PE,NFO-OPT,NFO
9917698,38741,BANKNIFTY2340638900CE,BANKNIFTY,0.0,2023-04-06,38900.0,0.05,25,CE,NFO-OPT,NFO
9917954,38742,BANKNIFTY2340638900PE,BANKNIFTY,0.0,2023-04-06,38900.0,0.05,25,PE,NFO-OPT,NFO
9918722,38745,BANKNIFTY2340639000CE,BANKNIFTY,0.0,2023-04-06,39000.0,0.05,25,CE,NFO-OPT,NFO
9918978,38746,BANKNIFTY2340639000PE,BANKNIFTY,0.0,2023-04-06,39000.0,0.05,25,PE,NFO-OPT,NFO
9919234,38747,BANKNIFTY2340639100CE,BANKNIFTY,0.0,2023-04-06,39100.0,0.05,25,CE,NFO-OPT,NFO
9919490,38748,BANKNIFTY2340639100PE,BANKNIFTY,0.0,2023-04-06,39100.0,0.05,25,PE,NFO-OPT,NFO
9919746,38749,BANKNIFTY2340639200CE,BANKNIFTY,0.0,2023-04-06,39200.0,0.05,25,CE,NFO-OPT,NFO
9920514,38752,BANKNIFTY2340639200PE,BANKNIFTY,0.0,2023-04-06,39200.0,0.05,25,PE,NFO-OPT,NFO
9920770,38753,BANKNIFTY2340639300CE,BANKNIFTY,0.0,2023-04-06,39300.0,0.05,25,CE,NFO-OPT,NFO
9921282,38755,BANKNIFTY2340639300PE,BANKNIFTY,0.0,2023-04-06,39300.0,0.05,25,PE,NFO-OPT,NFO
9922050,38758,BANKNIFTY2340639400CE,BANKNIFTY,0.0,2023-04-06,39400.0,0.05,25,CE,NFO-OPT,NFO
9922306,38759,BANKNIFTY2340639400PE,BANKNIFTY,0.0,2023-04-06,39400.0,0.05,25,PE,NFO-OPT,NFO
9922562,38760,BANKNIFTY2340639500CE,BANKNIFTY,0.0,2023-04-06,39500.0,0.05,25,CE,NFO-OPT,NFO
9923074,38762,BANKNIFTY2340639500PE,BANKNIFTY,0.0,2023-04-06,39500.0,0.05,25,PE,NFO-OPT,NFO
9924098,38766,BANKNIFTY2340639600CE,BANKNIFTY,0.0,2023-04-06,39600.0,0.05,25,CE,NFO-OPT,NFO
9924354,38767,BANKNIFTY2340639600PE,BANKNIFTY,0.0,2023-04-06,39600.0,0.05,25,PE,NFO-OPT,NFO
9924610,38768,BANKNIFTY2340639700CE,BANKNIFTY,0.0,2023-04-06,39700.0,0.05,25,CE,NFO-OPT,NFO
9924866,38769,BANKNIFTY2340639700PE,BANKNIFTY,0.0,2023-04-06,39700.0,0.05,25,PE,NFO-OPT,NFO
9925122,38770,BANKNIFTY2340639800CE,BANKNIFTY,0.0,2023-04-06,39800.0,0.05,25,CE,NFO-OPT,NFO
9925378,38771,BANKNIFTY2340639800PE,BANKNIFTY,0.0,2023-04-06,39800.0,0.05,25,PE,NFO-OPT,NFO
9925634,38772,BANKNIFTY2340639900CE,BANKNIFTY,0.0,2023-04-06,39900.0,0.05,25,CE,NFO-OPT,NFO
9925890,38773,BANKNIFTY2340639900PE,BANKNIFTY,0.0,2023-04-06,39900.0,0.05,25,PE,NFO-OPT,NFO
9926658,38776,BANKNIFTY2340640000CE,BANKNIFTY,0.0,2023-04-06,40000.0,0.05,25,CE,NFO-OPT,NFO
9926914,38777,BANKNIFTY2340640000PE,BANKNIFTY,0.0,2023-04-06,40000.0,0.05,25,PE,NFO-OPT,NFO
9927170,38778,BANKNIFTY2340640100CE,BANKNIFTY,0.0,2023-04-06,40100.0,0.05,25,CE,NFO-OPT,NFO
9927426,38779,BANKNIFTY2340640100PE,BANKNIFTY,0.0,2023-04-06,40100.0,0.05,25,PE,NFO-OPT,NFO
9927682,38780,BANKNIFTY2340640200CE,BANKNIFTY,0.0,2023-04-06,40200.0,0.05,25,CE,NFO-OPT,NFO
9927938,38781,BANKNIFTY2340640200PE,BANKNIFTY,0.0,2023-04-06,40200.0,0.05,25,PE,NFO-OPT,NFO
9928194,38782,BANKNIFTY2340640300CE,BANKNIFTY,0.0,2023-04-06,40300.0,0.05,25,CE,NFO-OPT,NFO
9928450,38783,BANKNIFTY2340640300PE,BANKNIFTY,0.0,2023-04-06,40300.0,0.05,25,PE,NFO-OPT,NFO
9928706,38784,BANKNIFTY2340640400CE,BANKNIFTY,0.0,2023-04-06,40400.0,0.05,25,CE,NFO-OPT,NFO
9928962,38785,BANKNIFTY2340640400PE,BANKNIFTY,0.0,2023-04-06,40400.0,0.05,25,PE,NFO-OPT,NFO
9929218,38786,BANKNIFTY2340640500CE,BANKNIFTY,0.0,2023-04-06,40500.0,0.05,25,CE,NFO-OPT,NFO
9929474,38787,BANKNIFTY2340640500PE,BANKNIFTY,0.0,2023-04-06,40500.0,0.05,25,PE,NFO-OPT,NFO
9929730,38788,BANKNIFTY2340640600CE,BANKNIFTY,0.0,2023-04-06,40600.0,0.05,25,CE,NFO-OPT,NFO
9929986,38789,BANKNIFTY2340640600PE,BANKNIFTY,0.0,2023-04-06,40600.0,0.05,25,PE,NFO-OPT,NFO
9931778,38796,BANKNIFTY2340640700CE,BANKNIFTY,0.0,2023-04-06,40700.0,0.05,25,CE,NFO-OPT,NFO
9932546,38799,BANKNIFTY2340640700PE,BANKNIFTY,0.0,2023-04-06,40700.0,0.05,25,PE,NFO-OPT,NFO
9933058,38801,BANKNIFTY2340640800CE,BANKNIFTY,0.0,2023-04-06,40800.0,0.05,25,CE,NFO-OPT,NFO
9933314,38802,BANKNIFTY2340640800PE,BANKNIFTY,0.0,2023-04-06,40800.0,0.05,25,PE,NFO-OPT,NFO
9933570,38803,BANKNIFTY2340640900CE,BANKNIFTY,0.0,2023-04-06,40900.0,0.05,25,CE,NFO-OPT,NFO
9933826,38804,BANKNIFTY2340640900PE,BANKNIFTY,0.0,2023-04-06,40900.0,0.05,25,PE,NFO-OPT,NFO
9934082,38805,BANKNIFTY2340641000CE,BANKNIFTY,0.0,2023-04-06,41000.0,0.05,25,CE,NFO-OPT,NFO
9935618,38811,BANKNIFTY2340641000PE,BANKNIFTY,0.0,2023-04-06,41000.0,0.05,25,PE,NFO-OPT,NFO
9935874,38812,BANKNIFTY2340641100CE,BANKNIFTY,0.0,2023-04-06,41100.0,0.05,25,CE,NFO-OPT,NFO
9936130,38813,BANKNIFTY2340641100PE,BANKNIFTY,0.0,2023-04-06,41100.0,0.05,25,PE,NFO-OPT,NFO
9937154,38817,BANKNIFTY2340641200CE,BANKNIFTY,0.0,2023-04-06,41200.0,0.05,25,CE,NFO-OPT,NFO
9937410,38818,BANKNIFTY2340641200PE,BANKNIFTY,0.0,2023-04-06,41200.0,0.05,25,PE,NFO-OPT,NFO
9937922,38820,BANKNIFTY2340641300CE,BANKNIFTY,0.0,2023-04-06,41300.0,0.05,25,CE,NFO-OPT,NFO
9938178,38821,BANKNIFTY2340641300PE,BANKNIFTY,0.0,2023-04-06,41300.0,0.05,25,PE,NFO-OPT,NFO
9939202,38825,BANKNIFTY2340641400CE,BANKNIFTY,0.0,2023-04-06,41400.0,0.05,25,CE,NFO-OPT,NFO
9939458,38826,BANKNIFTY2340641400PE,BANKNIFTY,0.0,2023-04-06,41400.0,0.05,25,PE,NFO-OPT,NFO
9939714,38827,BANKNIFTY2340641500CE,BANKNIFTY,0.0,2023-04-06,41500.0,0.05,25,CE,NFO-OPT,NFO
9940482,38830,BANKNIFTY2340641500PE,BANKNIFTY,0.0,2023-04-06,41500.0,0.05,25,PE,NFO-OPT,NFO
9940738,38831,BANKNIFTY2340641600CE,BANKNIFTY,0.0,2023-04-06,41600.0,0.05,25,CE,NFO-OPT,NFO
9940994,38832,BANKNIFTY2340641600PE,BANKNIFTY,0.0,2023-04-06,41600.0,0.05,25,PE,NFO-OPT,NFO
9941250,38833,BANKNIFTY2340641700CE,BANKNIFTY,0.0,2023-04-06,41700.0,0.05,25,CE,NFO-OPT,NFO
9941506,38834,BANKNIFTY2340641700PE,BANKNIFTY,0.0,2023-04-06,41700.0,0.05,25,PE,NFO-OPT,NFO
9941762,38835,BANKNIFTY2340641800CE,BANKNIFTY,0.0,2023-04-06,41800.0,0.05,25,CE,NFO-OPT,NFO
9942018,38836,BANKNIFTY2340641800PE,BANKNIFTY,0.0,2023-04-06,41800.0,0.05,25,PE,NFO-OPT,NFO
9942274,38837,BANKNIFTY2340641900CE,BANKNIFTY,0.0,2023-04-06,41900.0,0.05,25,CE,NFO-OPT,NFO
9942530,38838,BANKNIFTY2340641900PE,BANKNIFTY,0.0,2023-04-06,41900.0,0.05,25,PE,NFO-OPT,NFO
9942786,38839,BANKNIFTY2340642000CE,BANKNIFTY,0.0,2023-04-06,42000.0,0.05,25,CE,NFO-OPT,NFO
9943042,38840,BANKNIFTY2340642000PE,BANKNIFTY,0.0,2023-04-06,42000.0,0.05,25,PE,NFO-OPT,NFO
9943810,38843,BANKNIFTY2340642100CE,BANKNIFTY,0.0,2023-04-06,42100.0,0.05,25,CE,NFO-OPT,NFO
9944066,38844,BANKNIFTY2340642100PE,BANKNIFTY,0.0,2023-04-06,42100.0,0.05,25,PE,NFO-OPT,NFO
9944322,38845,BANKNIFTY2340642200CE,BANKNIFTY,0.0,2023-04-06,42200.0,0.05,25,CE,NFO-OPT,NFO
9944578,38846,BANKNIFTY2340642200PE,BANKNIFTY,0.0,2023-04-06,42200.0,0.05,25,PE,NFO-OPT,NFO
9944834,38847,BANKNIFTY2340642300CE,BANKNIFTY,0.0,2023-04-06,42300.0,0.05,25,CE,NFO-OPT,NFO
9945346,38849,BANKNIFTY2340642300PE,BANKNIFTY,0.0,2023-04-06,42300.0,0.05,25,PE,NFO-OPT,NFO
9945602,38850,BANKNIFTY2340642400CE,BANKNIFTY,0.0,2023-04-06,42400.0,0.05,25,CE,NFO-OPT,NFO
9945858,38851,BANKNIFTY2340642400PE,BANKNIFTY,0.0,2023-04-06,42400.0,0.05,25,PE,NFO-OPT,NFO
9946626,38854,BANKNIFTY2340642500CE,BANKNIFTY,0.0,2023-04-06,42500.0,0.05,25,CE,NFO-OPT,NFO
9947906,38859,BANKNIFTY2340642500PE,BANKNIFTY,0.0,2023-04-06,42500.0,0.05,25,PE,NFO-OPT,NFO
9948162,38860,BANKNIFTY2340642600CE,BANKNIFTY,0.0,2023-04-06,42600.0,0.05,25,CE,NFO-OPT,NFO
9948674,38862,BANKNIFTY2340642600PE,BANKNIFTY,0.0,2023-04-06,42600.0,0.05,25,PE,NFO-OPT,NFO
9949186,38864,BANKNIFTY2340642700CE,BANKNIFTY,0.0,2023-04-06,42700.0,0.05,25,CE,NFO-OPT,NFO
9949442,38865,BANKNIFTY2340642700PE,BANKNIFTY,0.0,2023-04-06,42700.0,0.05,25,PE,NFO-OPT,NFO
9949698,38866,BANKNIFTY2340642800CE,BANKNIFTY,0.0,2023-04-06,42800.0,0.05,25,CE,NFO-OPT,NFO
9949954,38867,BANKNIFTY2340642800PE,BANKNIFTY,0.0,2023-04-06,42800.0,0.05,25,PE,NFO-OPT,NFO
9950466,38869,BANKNIFTY2340642900CE,BANKNIFTY,0.0,2023-04-06,42900.0,0.05,25,CE,NFO-OPT,NFO
9950722,38870,BANKNIFTY2340642900PE,BANKNIFTY,0.0,2023-04-06,42900.0,0.05,25,PE,NFO-OPT,NFO
9950978,38871,BANKNIFTY2340643000CE,BANKNIFTY,0.0,2023-04-06,43000.0,0.05,25,CE,NFO-OPT,NFO
9951234,38872,BANKNIFTY2340643000PE,BANKNIFTY,0.0,2023-04-06,43000.0,0.05,25,PE,NFO-OPT,NFO
9951490,38873,BANKNIFTY2340643100CE,BANKNIFTY,0.0,2023-04-06,43100.0,0.05,25,CE,NFO-OPT,NFO
9951746,38874,BANKNIFTY2340643100PE,BANKNIFTY,0.0,2023-04-06,43100.0,0.05,25,PE,NFO-OPT,NFO
9952002,38875,BANKNIFTY2340643200CE,BANKNIFTY,0.0,2023-04-06,43200.0,0.05,25,CE,NFO-OPT,NFO
9952258,38876,BANKNIFTY2340643200PE,BANKNIFTY,0.0,2023-04-06,43200.0,0.05,25,PE,NFO-OPT,NFO
9953026,38879,BANKNIFTY2340643300CE,BANKNIFTY,0.0,2023-04-06,43300.0,0.05,25,CE,NFO-OPT,NFO
9953282,38880,BANKNIFTY2340643300PE,BANKNIFTY,0.0,2023-04-06,43300.0,0.05,25,PE,NFO-OPT,NFO
9953538,38881,BANKNIFTY2340643400CE,BANKNIFTY,0.0,2023-04-06,43400.0,0.05,25,CE,NFO-OPT,NFO
9953794,38882,BANKNIFTY2340643400PE,BANKNIFTY,0.0,2023-04-06,43400.0,0.05,25,PE,NFO-OPT,NFO
9954050,38883,BANKNIFTY2340643500CE,BANKNIFTY,0.0,2023-04-06,43500.0,0.05,25,CE,NFO-OPT,NFO
9954306,38884,BANKNIFTY2340643500PE,BANKNIFTY,0.0,2023-04-06,43500.0,0.05,25,PE,NFO-OPT,NFO
9954562,38885,BANKNIFTY2340643600CE,BANKNIFTY,0.0,2023-04-06,43600.0,0.05,25,CE,NFO-OPT,NFO
9954818,38886,BANKNIFTY2340643600PE,BANKNIFTY,0.0,2023-04-06,43600.0,0.05,25,PE,NFO-OPT,NFO
10002178,39071,BANKNIFTY2340644000CE,BANKNIFTY,0.0,2023-04-06,44000.0,0.05,25,CE,NFO-OPT,NFO
10004482,39080,BANKNIFTY2340644000PE,BANKNIFTY,0.0,2023-04-06,44000.0,0.05,25,PE,NFO-OPT,NFO
10358018,40461,BANKNIFTY2340644500CE,BANKNIFTY,0.0,2023-04-06,44500.0,0.05,25,CE,NFO-OPT,NFO
10358274,40462,BANKNIFTY2340644500PE,BANKNIFTY,0.0,2023-04-06,44500.0,0.05,25,PE,NFO-OPT,NFO
10358530,40463,BANKNIFTY2340645000CE,BANKNIFTY,0.0,2023-04-06,45000.0,0.05,25,CE,NFO-OPT,NFO
10358786,40464,BANKNIFTY2340645000PE,BANKNIFTY,0.0,2023-04-06,45000.0,0.05,25,PE,NFO-OPT,NFO
10529026,41129,BANKNIFTY2340645500CE,BANKNIFTY,0.0,2023-04-06,45500.0,0.05,25,CE,NFO-OPT,NFO
10529282,41130,BANKNIFTY2340645500PE,BANKNIFTY,0.0,2023-04-06,45500.0,0.05,25,PE,NFO-OPT,NFO
10694658,41776,BANKNIFTY2340646000CE,BANKNIFTY,0.0,2023-04-06,46000.0,0.05,25,CE,NFO-OPT,NFO
10695426,41779,BANKNIFTY2340646000PE,BANKNIFTY,0.0,2023-04-06,46000.0,0.05,25,PE,NFO-OPT,NFO
10697474,41787,BANKNIFTY2340646500CE,BANKNIFTY,0.0,2023-04-06,46500.0,0.05,25,CE,NFO-OPT,NFO
10700546,41799,BANKNIFTY2340646500PE,BANKNIFTY,0.0,2023-04-06,46500.0,0.05,25,PE,NFO-OPT,NFO
10701826,41804,BANKNIFTY2340647000CE,BANKNIFTY,0.0,2023-04-06,47000.0,0.05,25,CE,NFO-OPT,NFO
10702082,41805,BANKNIFTY2340647000PE,BANKNIFTY,0.0,2023-04-06,47000.0,0.05,25,PE,NFO-OPT,NFO
